sample_id,label,target,spearman_attention_rollout_vs_gradcam,top20_iou_attention_rollout_vs_gradcam,spearman_attention_rollout_vs_gradcam++,top20_iou_attention_rollout_vs_gradcam++,spearman_attention_rollout_vs_gradient_shap,top20_iou_attention_rollout_vs_gradient_shap,spearman_attention_rollout_vs_guided_backprop,top20_iou_attention_rollout_vs_guided_backprop,spearman_attention_rollout_vs_integrated_gradients,top20_iou_attention_rollout_vs_integrated_gradients,spearman_attention_rollout_vs_occlusion,top20_iou_attention_rollout_vs_occlusion,spearman_gradcam_vs_gradcam++,top20_iou_gradcam_vs_gradcam++,spearman_gradcam_vs_gradient_shap,top20_iou_gradcam_vs_gradient_shap,spearman_gradcam_vs_guided_backprop,top20_iou_gradcam_vs_guided_backprop,spearman_gradcam_vs_integrated_gradients,top20_iou_gradcam_vs_integrated_gradients,spearman_gradcam_vs_occlusion,top20_iou_gradcam_vs_occlusion,spearman_gradcam++_vs_gradient_shap,top20_iou_gradcam++_vs_gradient_shap,spearman_gradcam++_vs_guided_backprop,top20_iou_gradcam++_vs_guided_backprop,spearman_gradcam++_vs_integrated_gradients,top20_iou_gradcam++_vs_integrated_gradients,spearman_gradcam++_vs_occlusion,top20_iou_gradcam++_vs_occlusion,spearman_gradient_shap_vs_guided_backprop,top20_iou_gradient_shap_vs_guided_backprop,spearman_gradient_shap_vs_integrated_gradients,top20_iou_gradient_shap_vs_integrated_gradients,spearman_gradient_shap_vs_occlusion,top20_iou_gradient_shap_vs_occlusion,spearman_guided_backprop_vs_integrated_gradients,top20_iou_guided_backprop_vs_integrated_gradients,spearman_guided_backprop_vs_occlusion,top20_iou_guided_backprop_vs_occlusion,spearman_integrated_gradients_vs_occlusion,top20_iou_integrated_gradients_vs_occlusion,mean_spearman,mean_top20_iou
cub_00054,0,0,-0.01700317824281758,0.12190486836957129,-0.25562784323649673,0.034482758620689655,0.5089068861612542,0.3864327162199503,0.5601773183541583,0.4992156569806529,0.5112023354463782,0.3881588048139438,0.3409030145920263,0.385850991114149,0.5734183124298868,0.30253082414016874,-0.08925547322895422,0.14526988474266803,-0.10879872082187556,0.13362701908957417,-0.0454897763340872,0.1598289610539697,-0.11074098288948535,0.12995263304541654,-0.1783625808702757,0.10798277575356079,-0.3052803171193962,0.08650931139021222,-0.13766787036813347,0.12481085019335314,-0.19495815170491723,0.09998914930555555,0.5439975738546877,0.398313941336306,0.8912027674480082,0.6849970615397531,0.2704866743138815,0.2941214016723048,0.5956237786642999,0.42938537141229255,0.2166162742273395,0.3143394269415273,0.24189357784606796,0.28575052317838795,0.18148779135816903,0.26254547290066704
cub_00057,0,0,0.10881771348495442,0.19999601403061223,0.05973191605653744,0.2065648671395936,0.41588731930523465,0.46208202811976395,0.3851169112688556,0.3338206951551804,0.40927821058058933,0.41797371767698177,0.08642048523192203,0.41773302566254106,0.030578721706503532,0.19999601403061223,0.11051282914380516,0.19999601403061223,0.04188494378065645,0.19999601403061223,0.0946856201392826,0.19999601403061223,0.04159777749807578,0.20408163265306123,0.07612609753838295,0.2000717531690983,0.12040959050911433,0.18961531622310474,0.08350965473219911,0.19628062228050308,0.05619494364479738,0.1735934244037972,0.6169909931901082,0.42897828408686367,0.8704153559142969,0.6935279723230107,0.10498798098909068,0.2683766030653738,0.7131057551852013,0.5044977511244377,0.005308144295049191,0.21545470895030275,0.05668887836347523,0.24279759715581709,0.21372618297895873,0.29311571758773775
cub_00061,1,1,-0.023630347107605816,0.15113277889303126,-0.0698878388801734,0.08305002428363283,0.4932383246211574,0.45772806507844277,0.5359590621557833,0.435006435006435,0.4513927671027834,0.4162726695363771,0.4016856960887193,0.31801339140609763,0.2292407261991011,0.21173700416591199,-0.007505625929001619,0.17416486280933716,0.10021329859641727,0.21710127349909036,-0.0046379293277924085,0.17313537526303482,0.005148118153652557,0.1780941313190006,-0.1083736867347455,0.11922819540486282,-0.03770567274385782,0.1393051771117166,-0.10579998027666128,0.12097855227882037,-0.04136598880932047,0.13426573426573427,0.6253466837500777,0.438812818123163,0.9099933461313442,0.7223032695443233,0.2336804717175334,0.2647370719231489,0.6620316825261698,0.45455863168575156,0.2818791432732527,0.2915658045610906,0.21702738894389115,0.24371242792295425,0.22609188759289167,0.2735668425753313
cub_00074,1,1,0.49758511730984817,0.23206284907629043,-0.5341139399661226,0.015585467057990082,0.6028534842653899,0.3755054485641834,0.29738446657776546,0.2439568612867237,0.5397921948322643,0.3443633197133097,0.07342807215782786,0.25192960790367397,-0.691068096069603,0.005157478343598218,0.5675025811393475,0.39684086006540953,0.10498792776431039,0.16431761498752973,0.4790317138592898,0.3517845117845118,0.14049295133566922,0.14986391471989113,-0.5838311632469371,0.01404607922392886,-0.22423016089317138,0.059270596928273606,-0.502968945689297,0.029864532019704435,-0.07218567613578049,0.08538543897216275,0.3940980862979836,0.2597288476023098,0.8452472549880906,0.7035905271199389,0.12489826280493738,0.2251495558644027,0.5225034285012194,0.31030880720767773,0.04550475581521599,0.15402128749501964,0.08804762665427458,0.20684523809523808,0.1292838067763106,0.21807518304913184
cub_00077,1,1,0.20056108227393651,0.20215633423180593,-0.052617513914501625,0.13698164513936098,0.38411121201722365,0.24992215233231613,0.209022424159384,0.1797554667293675,0.38897397497663583,0.2539831302717901,-0.019141639171894136,0.21174994023428162,-0.07893880182841281,0.035069623517276945,-0.04729050989524427,0.08910353809420447,-0.05195850733685419,0.09248271732622067,-0.05034888813189237,0.09182896311609183,0.0304098382517826,0.12420293873024674,-0.07571060514367785,0.11860439192955077,0.2493471624581907,0.16408560988341744,-0.07993788272881967,0.11537179059686563,0.2514918649989294,0.18747803678107064,0.3783455115006682,0.25885968763720757,0.904368025224177,0.6537574159525379,0.04362741920039266,0.17047685024823922,0.43182280232740594,0.29500580720092917,0.09201249405946822,0.1282065550052863,0.03289731230343021,0.15850522827267013,0.149573655980968,0.1865518011062256
cub_00087,1,44,-0.07437974318029492,0.1080439463368851,0.0,0.19999601403061223,-0.022540983380096868,0.15957938525537324,0.33956466015276654,0.225199926744399,0.05899996247910121,0.17478342308592834,-0.019269709218692633,0.13534550341583604,0.0,0.19999601403061223,0.11318594439009116,0.12506306407309828,-0.015856647231511867,0.107799304520616,0.11547727268382708,0.13153295371257823,0.029167774181177403,0.14950674679668896,0.0,0.19999601403061223,0.0,0.19999601403061223,0.0,0.19999601403061223,0.0,0.20408163265306123,0.1015143078518929,0.1354378818737271,0.9253490627602631,0.6981132075471698,0.1029093220532824,0.14154608411688532,0.20270497960698916,0.16564060866535021,0.014073958583009255,0.1492461172202698,0.05748287083803165,0.13091253904506917,0.09182776345570647,0.18770535215314274
cub_00091,1,1,-0.2784744971000314,0.08264106160319344,0.31693873249584703,0.3662355343771273,0.5138422545033221,0.477147273128726,0.5631781142263261,0.48876196127883687,0.4845903070019734,0.42179087560215356,0.5083653038339547,0.5620184899845917,-0.37617367082762354,0.05415200378171123,-0.1018946536633202,0.1249369429964688,-0.15521622120411496,0.10853355426677713,-0.09340028963262974,0.1175455203519127,-0.12086502435420991,0.07937606473594548,0.14818847877053115,0.2517151054010228,0.22739793914159434,0.2805461621897531,0.13069195330730815,0.2202091439688716,0.23981412365397825,0.23319749406970378,0.7187906912653875,0.5253077975376197,0.8944632046046795,0.6922428330522765,0.4184261067257078,0.43519501663481275,0.7242864501422924,0.5035960443512136,0.43978902794868296,0.4079861111111111,0.3792200645038865,0.3803785403050109,0.2658075426354068,0.32445302527280184
cub_00092,1,1,-0.21623111066272305,0.08626474726702024,-0.21122430368363254,0.19999601403061223,0.23897100101894397,0.16985311261366287,0.38395848286283407,0.25547353934692857,0.27100277589388666,0.1742335595600281,0.11183069207633259,0.24769230769230768,0.17247698745160644,0.2000358737244898,0.2668223021156988,0.1026148099318831,0.050485895527500844,0.1179681408042776,0.1434231439577116,0.09104745338913954,0.2972231211517962,0.16843379048058085,0.1333029196264102,0.19999601403061223,-0.06151001020885914,0.19999601403061223,0.09205192207284899,0.19999601403061223,-0.09879175423035075,0.20408163265306123,0.39069774257299,0.25563063063063063,0.862977633805194,0.5791958454638445,0.31444993262320586,0.18991724866482776,0.47596723330239366,0.29233741146168707,0.13628221898611526,0.17583947108971756,0.2191313901575667,0.17481747595318115,0.18920467697226048,0.20406767175474844
cub_00093,1,1,-0.2353458526424834,0.08165903582009157,0.200462929498127,0.19999601403061223,0.3986563842491758,0.4561416237393891,0.5628449038166213,0.4464864864864865,0.4482575094400417,0.4337762537505358,0.10539447871228125,0.24608198635609366,0.11568559460554821,0.20021524234693877,0.08204846858476963,0.11394020080989627,-0.18045069825427534,0.06694649593539131,-0.0006007786230390288,0.09100293382592632,-0.2048856504708913,0.043142901218696975,0.18281474837523234,0.19999601403061223,0.17205079447552424,0.19999601403061223,0.18177368684689854,0.19999601403061223,0.04111752127883919,0.20408163265306123,0.4246842588660585,0.3662355343771273,0.8498375694876048,0.6460264085950955,-0.012027355904389646,0.19764900466654853,0.5105785051521248,0.39987445072190836,0.12978934330962102,0.21676768889155615,-0.013437351242175077,0.1811826390911739,0.17901185759815308,0.2471997416861126
cub_00094,1,1,0.09692393499438841,0.08467981626587409,0.5339273563697577,0.5375775683750862,0.4873994971989342,0.3065555627888809,0.5133054839511595,0.2956746287927695,0.5037443988738636,0.29175516508978566,0.34848012856266947,0.32846284890577904,-0.16065341140670306,0.08216519301272375,0.2667949584350659,0.17195072108366907,0.24960876758428951,0.19761336515513125,0.29114744600886416,0.20206012696131273,0.013727067302836146,0.1494246357916218,0.3051425856861287,0.33639632441070716,0.21710569588945122,0.23159057437407954,0.2676438146775027,0.3094539048737522,0.32191111153702895,0.3277668631303209,0.630954503955845,0.3779608650875386,0.9526514515884524,0.7910048188470462,0.1400854492092639,0.2414278716629929,0.6854945458632676,0.4269463206541059,0.1214169677562567,0.20412162964722652,0.13650693349986032,0.22101776573321288,0.329681842263723,0.29121936050683894
cub_00097,1,1,-0.17058791021958392,0.12292284451407151,0.08812248118532999,0.16206357477853048,0.3335513815797701,0.24511446119486321,0.42806540337848903,0.311079174287954,0.3721304736360727,0.26457060046625924,0.3620410206980222,0.34852011972065183,-0.0760274829217532,0.1040818571900099,0.036184958721953535,0.13865879950073753,-0.1163759718584045,0.09438900703418943,0.04164717082634355,0.1346675712347354,0.034327555632421416,0.21472649931100593,0.20885900054844914,0.14495978093445147,0.41915746471927035,0.2007179180376907,0.14769094124086848,0.14770972722593928,0.12567048040308065,0.12626374847239197,0.5958054221543472,0.3466183574879227,0.833354335842548,0.5716523101018011,0.22991758715106408,0.20677340634486044,0.517177529999255,0.31848640126133226,0.344362131057165,0.24401767087986256,0.22356683568331656,0.21479928100659076,0.2370781337837155,0.22203776718980245
cub_00104,1,1,-0.14576820218999795,0.07544743328689316,0.4045828585185237,0.24844488678775814,0.3718436295983667,0.3330233793836344,0.24655695990323848,0.22035753374680772,0.3826884320243717,0.32422802850356297,-0.12890720001394457,0.1500935957796812,-0.4986626966363097,0.0182648401826484,-0.32696720398434936,0.05040037682524729,-0.35924673655365114,0.045421398062298154,-0.36352320817855066,0.041947876648323126,0.24959793774322697,0.18249154321707686,0.2933653842721558,0.21085972850678733,0.347224180445964,0.24519171113041321,0.32537812985958015,0.23083527535876364,-0.3859989161119392,0.07139082646374974,0.38569298191260537,0.2365988909426987,0.8637720194995873,0.6600496277915633,-0.11049982263349742,0.15388993227477094,0.4969623260016325,0.2830019817170619,-0.10639762143319327,0.10376177255158146,-0.12375413855388136,0.15087699381279446,0.08656852826142561,0.19221798252257696
cub_00114,1,1,-0.07953044948483647,0.046347948490693916,0.17265173549424026,0.2350479940930347,0.4933047746602538,0.35342909164475017,0.5835528963656047,0.45287389604748807,0.49968702001743603,0.3470702731726962,0.08672307965939312,0.27147874075003137,-0.3028764670437071,0.0572557282064788,-0.15398726858140172,0.06937340153452685,-0.1598070040468259,0.05832102931870913,-0.132301242121466,0.07297514033680834,-0.17687119170552618,0.06699294811072519,0.24348649017605348,0.2994108888457306,0.2672880918242125,0.2906378600823045,0.22819588748951788,0.2792861695347355,0.2319363618326387,0.2232746138996139,0.6259916808569209,0.4539263981454651,0.9261269842614152,0.7471924784539045,0.07342294038294012,0.24846059113300492,0.6415686478316365,0.45582474974611925,0.09558541344862048,0.2565071888943976,0.06932143749154193,0.2422645671221126,0.20159380089565063,0.2632357951220634
cub_00115,1,1,0.31066988318610084,0.29869289504335444,-0.12923117043038518,0.03108142820446956,0.5326396130696905,0.41020236087689715,0.1990384641338306,0.17286115007012623,0.34074837162542315,0.2573612329282045,0.34481918816075546,0.5447619047619048,-0.7391364377799015,0.009354254677127338,0.38414481945922263,0.3595718737298469,-0.006929273697400257,0.10651670525967581,0.2229483041024166,0.227147661265668,0.057407512102830495,0.20162389616547147,-0.2551929263079284,0.02712384851586489,0.031014508614495142,0.12311135982092893,-0.13732487501382634,0.08756909071204075,0.1431697304008432,0.040383825944170774,0.3792882163188281,0.2143764748593211,0.6854603139962068,0.4793248323137024,0.2647907312927262,0.34147148339288075,0.6751838325863476,0.4055606134883395,0.17056122975982438,0.15830667276051189,0.18480052167390082,0.22626103786137655,0.17423193129780956,0.22488879060247063
cub_00125,2,2,0.25313785333612604,0.19999601403061223,0.01735153740171463,0.08910353809420447,0.38897708576565854,0.3046021840873635,0.14442227797832533,0.17961678617609028,0.4100554255893099,0.3115075475396981,0.06388603628601153,0.20842770294433186,0.07560183318722569,0.19999601403061223,0.11432155029178655,0.19999601403061223,0.04494694119780233,0.19999601403061223,0.0767933132018338,0.19999601403061223,0.17966609212759563,0.20408163265306123,-0.02903241492260049,0.12004018081366148,-0.04424464935126251,0.10008770006577505,-0.054619230783064285,0.10627273729467535,0.22922549005145032,0.24585227970996681,0.4774304294559585,0.30791788856304986,0.893262878310136,0.6632137233778073,0.18854657169454508,0.22603858015359496,0.5398203723228435,0.3535203668734826,0.13082778162806055,0.1883828614969814,0.14117884346507734,0.20684523809523808,0.20197885801116827,0.2293090960996211
cub_00131,2,2,-0.14638488363892532,0.11043487883147061,0.2569432441163107,0.047768206734534066,0.4631559069296648,0.3755054485641834,0.4724394948712731,0.41867533752739094,0.4844093735345414,0.3316966359232964,0.3664804459782689,0.40925835824007784,-0.17908899649679225,0.026913630781825626,0.05466942910016183,0.15964638585543423,-0.03341537484710718,0.0893991206643869,0.013789608493548312,0.13781960428595724,0.08434670798117132,0.10532628250558797,0.1151292694989909,0.049576404141826166,-0.22624605973906856,0.02607361963190184,0.19573964592588433,0.0864504953174904,-0.060740913439969485,0.048942004242330174,0.45316555207218,0.3273809523809524,0.9005952377561558,0.669022869022869,0.21673714348417364,0.310770623222136,0.4573590236946736,0.31348167539267013,0.32924152143266255,0.3059581320450886,0.16709605531128804,0.2638698416656277,0.20882959200090886,0.21971288128462088
cub_00133,2,2,0.27941569846918146,0.37465753424657533,0.5950867726895286,0.19999601403061223,0.4224000133169145,0.439122328983221,0.25300020520118643,0.20809004996087402,0.2360968419192533,0.20591239560175448,0.1294994699837234,0.4597883216934264,0.1977290606247122,0.19999601403061223,-0.006143549028125168,0.2334070796460177,-0.021590730451166766,0.14430697303152973,-0.02182203988602417,0.14738166018751428,0.020654998729006013,0.2565071888943976,0.39135567705112534,0.19999601403061223,0.2589936376585462,0.19999601403061223,0.20323292066297413,0.19999601403061223,0.2395926500819284,0.20408163265306123,0.5067305635880306,0.27137970353477764,0.662885743813215,0.34869968416101066,0.17093276349406322,0.33828382838283827,0.7085634730294155,0.46186903634642,0.06275351216382845,0.1860886860886861,0.09579988570550511,0.1903364058005049,0.2564365508960391,0.2604710752078891
cub_00137,2,1,-0.24571109986356182,0.14876080361742317,-0.12467271889705628,0.19268017348939456,0.5886175072215517,0.5296090237024617,0.47750448290571046,0.4421211467988791,0.5439884019164132,0.4509832272990168,0.35878040968710184,0.5354032563422946,0.08082096959286823,0.14499201460187086,-0.19832043881184616,0.13115031279941386,-0.17857506397905828,0.12873291715876498,-0.20057982017114273,0.125441597039197,-0.3433900524846255,0.1336315348057031,-0.09785671674845263,0.16675385062481837,-0.10020957690396785,0.15713626931058336,-0.10111485472960371,0.1548728569784835,-0.22311995264405554,0.16252006420545748,0.6342794569346094,0.4791067875304002,0.8065296408589097,0.6339656435724171,0.38324189729322317,0.39644603622839036,0.7306292546915835,0.5398189350928341,0.3442555366787446,0.3301187430295873,0.3935736902185913,0.34014145019498976,0.16803195013171124,0.30116126878201815
cub_00140,2,2,0.05457115836047076,0.19999601403061223,0.10731333457588094,0.1743022643496577,0.3660010234521389,0.3029083354972734,0.0622532798750299,0.1342828077314344,0.28267230266189525,0.24511446119486321,0.22823118904201575,0.27459608977179856,0.09943239388962762,0.19999601403061223,0.059920039587861997,0.19999601403061223,-0.18565898274884918,0.19999601403061223,-0.012250661269144512,0.19999601403061223,-0.06075552831537231,0.20408163265306123,0.12576437473941537,0.21056758549972857,0.174335993017509,0.11388611388611389,0.15780913778402925,0.1832331093031482,0.17405890247798353,0.13445613249776187,0.19910669781240586,0.15723923196678774,0.7750038271875708,0.5117505272672491,0.09795385588775511,0.18775629759812537,0.4573629719851972,0.266006434113417,0.2768481060289951,0.23027912621359223,0.16354340479074603,0.20297852141924766,0.17159603908681725,0.21587708291030103
