model,sample_idx,feature_autocorrelation,feature_total_variation,feature_entropy_norm,feature_coherence_score,feature_fragmentation_score
densenet121,134,0.7076320139062838,0.5210791041730519,0.7798477161313921,0.4652171027561346,0.4063623493131463
densenet121,135,0.6878807474377377,0.5667804423590987,0.8360405677332977,0.43904093313929604,0.47385144281003055
densenet121,136,0.6655335995726305,0.5892236167531782,0.8484329209223745,0.4187790771271896,0.49991671423834483
densenet121,137,0.6280881506318019,0.6978667655898926,0.9057937235148037,0.36992781963877136,0.6321233361209014
densenet121,138,0.5669903550610237,0.713466331468627,0.909586705157698,0.3309025363661807,0.6489594896814985
densenet121,139,0.6950392301879735,0.5298461282164684,0.7382049069810342,0.45431969749681106,0.39113501179429916
densenet121,140,0.6960357296845173,0.5025981081142887,0.74081472572952,0.4632214867873215,0.3723320796148625
densenet121,141,0.7000198724689563,0.5362813220574982,0.7834320856051812,0.4556586495053129,0.4201399946106097
densenet121,142,0.6862478522006051,0.5365524797604471,0.7793249947011324,0.44661530357075285,0.4181487584461898
densenet121,143,0.6203085552397033,0.638979098234583,0.8706855393273324,0.3784725234799303,0.5563498607652704
densenet121,144,0.6189634068309919,0.5641768244025619,0.8254805193089629,0.39571191515857246,0.4657169779899084
densenet121,145,0.6631281516882203,0.5741723023027301,0.8417111519585322,0.42125512608637783,0.48328722999391355
densenet121,146,0.686776588511539,0.5693044532186153,0.8173531045631897,0.4376311983968264,0.4653227622798844
densenet121,147,0.7010774048895297,0.5980908649531863,0.8431963579700977,0.4386968352453893,0.5043080390637122
densenet121,148,0.6723234630571512,0.5463132352293144,0.7434575856429121,0.43479124910771866,0.4061607188683544
densenet121,149,0.679541426403251,0.580212292707574,0.8306417746345579,0.4300317302549952,0.4819485684794048
densenet121,150,0.6869358432542215,0.5393613021159694,0.7855367482162963,0.4462473119923021,0.423688123377886
densenet121,151,0.6641969179712235,0.52467882280439,0.7345085015713488,0.4356307099153807,0.3853810559442718
densenet121,152,0.6622013512032598,0.5562555072799179,0.7660443008556528,0.4255094026048977,0.4261163611713512
densenet121,153,0.6700251972541119,0.5681600401385729,0.7693617751851006,0.4272683782931391,0.43712061707025046
densenet121,154,0.6477701604053644,0.5484242544535536,0.7727488412816699,0.4183415227075254,0.4237942071597472
densenet121,155,0.6522092202953568,0.5274837988667234,0.7747196130671371,0.42698274166917277,0.4086520445572115
densenet121,156,0.6612650966496504,0.5295757688985958,0.7234061548902011,0.4323192810028683,0.38309837070195496
densenet121,157,0.6670626001516646,0.5383503182712428,0.7483059203065182,0.4336220379902101,0.40285073036126934
densenet121,158,0.3648964360083693,0.8446836518285816,0.8744519753702632,0.1978097630163622,0.7386352879044709
densenet121,159,0.6268314083290804,0.6841487394165943,0.8780847536894066,0.3721948030232894,0.6007405773375383
densenet121,160,0.6659322566743296,0.6434691952858667,0.8350877751163666,0.4051991108713764,0.5373532586471932
densenet121,161,0.6738699217129192,0.5695383474741557,0.7716002903786333,0.42934275724920773,0.43945595429282547
densenet121,162,0.6549838172531849,0.613392911807882,0.8313966289305037,0.4059667130427919,0.5099727990869388
densenet121,163,0.6691086216942559,0.6428445809563976,0.8671885346436053,0.4072866231233681,0.557467450163161
densenet121,164,0.6400197914290543,0.6153272325190229,0.824538848123519,0.3962168027285562,0.5073612075202678
densenet121,165,0.5746116547251252,0.6508447926769876,0.8417152066296485,0.3480712767633005,0.5478259591519413
densenet121,166,0.621627767686214,0.6483198203613953,0.8740838690612661,0.37712812768939563,0.5666858969705935
densenet121,167,0.5596815184638853,0.6350664394159157,0.8089056837814508,0.3422989457626056,0.5137088524223825
densenet121,168,0.7156558837854903,0.5879331428590117,0.829701734110008,0.45068388867870074,0.48780914817086907
densenet121,169,0.46840124497802427,0.7327531496414692,0.8649585205618708,0.27032197002495306,0.6338010802509364
densenet121,170,0.7172768089092837,0.5121753842701622,0.7346683183016975,0.4743344035159459,0.37627902823728576
densenet121,171,0.7103180753099625,0.5509609852473448,0.769186139385924,0.4579857791823706,0.42379155319467016
densenet121,172,0.6227493176684035,0.6154274674062467,0.8562210738944774,0.38550125600395957,0.526941967046735
densenet121,173,0.7267039166043947,0.5481290413254999,0.7677914580636944,0.46940784469891134,0.4208487958463606
densenet121,174,0.7286276655393605,0.529152869831227,0.78923931320988,0.4764910558744721,0.4176282475686346
densenet121,175,0.7481383761312715,0.5131850949492948,0.7484188872805916,0.4944129958908569,0.3840774177309359
densenet121,176,0.7327109638419959,0.5591187369672723,0.7987537031804858,0.46995199690001305,0.4465981616702047
densenet121,177,0.7164272110867994,0.521096204049383,0.7379883072391695,0.4709940168015437,0.384562905535161
densenet121,178,0.7046191835634906,0.5182288425334216,0.7300278839661383,0.46410604503318115,0.37832150532489484
densenet121,179,0.6633394601679539,0.5477586678928147,0.7535167333144858,0.4285806785828263,0.412745322075288
densenet121,180,0.6850618464288389,0.5718464192777719,0.7934692244766083,0.4358325584656098,0.4537425348240591
densenet121,181,0.7069310656732128,0.5397328287653587,0.758262724678897,0.45912579927263647,0.4092592853382694
densenet121,182,0.6970752050459609,0.5324187619883348,0.7538019932697405,0.45488558502213583,0.4013383240410143
densenet121,183,0.7058928497264504,0.49647654568665317,0.6810464759021384,0.4717032497175249,0.33812360180796214
densenet121,184,0.6696913723502341,0.5276137008137025,0.7418040514222002,0.4383905250349055,0.39138598084946513
densenet121,185,0.7810006476715065,0.5646249241947396,0.8628683247228974,0.4991615789793592,0.48719696243670796
densenet121,186,0.7727502114495549,0.5962684458843843,0.876509513959593,0.48409790561350496,0.5226349656915635
densenet121,187,0.7619312135661052,0.5567485085699749,0.8408548690815869,0.4894375741307202,0.468144694284975
densenet121,188,0.749992490300066,0.5293159632513051,0.7928888124806506,0.4904104242171069,0.41968870552937904
densenet121,189,0.7236246033808109,0.48694510458756635,0.7187819428766964,0.48665186169164093,0.35000734834974706
densenet121,190,0.7391169534696052,0.5900979899001171,0.8457909260926405,0.4648247832298896,0.49909952536302565
densenet121,191,0.7116600978215526,0.5636039209174563,0.8185241098064552,0.4551409012865488,0.46132339765238867
densenet121,192,0.7793441048839644,0.5078957414986038,0.8211994316976328,0.5168421684840245,0.4170836942803013
densenet121,193,0.7417912876112791,0.540421692709325,0.8257184907267054,0.48155079295631154,0.44623618445991525
densenet121,194,0.7187452752510141,0.601056910920801,0.852075653722277,0.4489192547425742,0.512145960297134
densenet121,195,0.7199192195156398,0.5555113917892314,0.8305753630462206,0.4628183524182042,0.4613940759116521
densenet121,196,0.7012190325030291,0.5601588488955698,0.7923121555972777,0.44945361364928915,0.4438206650453387
densenet121,197,0.6454267000999919,0.6162698954407364,0.8266565577071767,0.39933101638572077,0.5094435503836009
densenet121,198,0.6528837088724246,0.6137360802683497,0.819957420143509,0.4045789871438309,0.5032374530258256
densenet121,199,0.6669692049841813,0.5969842873552392,0.809245986201685,0.41764293504023575,0.48310713836770064
densenet121,200,0.6275148059709268,0.564571097805538,0.7683036888082112,0.4010778460953784,0.4337620570384963
densenet121,201,0.6492950757086234,0.6099896672149362,0.8104806511324222,0.40329145517549553,0.494384822668411
densenet121,202,0.7087045410666887,0.563889705029111,0.7637030332325355,0.45316785370966844,0.43064427813933176
densenet121,203,0.718238389474237,0.5785007755807178,0.7833754698787657,0.455013010183668,0.4531833168957752
densenet121,204,0.6861935304707092,0.5374835912631322,0.7596013962287147,0.4463094984363126,0.40827328637349897
densenet121,205,0.6224722998917529,0.580201827879342,0.8224838240130269,0.3939194911115382,0.4772066180935493
densenet121,206,0.564253276824347,0.5488828506712607,0.7526980798773633,0.36429693606576424,0.41314306777787146
densenet121,207,0.6088342270343472,0.5286135366768396,0.7221116118592874,0.39829179346267907,0.3817179730203512
densenet121,208,0.5823676913969471,0.5581937983448071,0.765691064070969,0.3737453531233199,0.4274040034124512
densenet121,209,0.5735894357563561,0.6267141168400263,0.770892898754977,0.35260617081911255,0.48312946222147324
densenet121,210,0.5272811548058365,0.729845420415731,0.8858280481114552,0.3048140305387032,0.6465175441899514
densenet121,211,0.5737533132913646,0.6888900422192367,0.8463268405861633,0.33972212456024714,0.5830261329426751
densenet121,212,0.6844473862354823,0.5487156313632641,0.7645562324979002,0.4419451656421872,0.41952395582780383
densenet121,213,0.6858810498272546,0.596671818960157,0.7781623671957529,0.4295692087018478,0.4643075550810315
densenet121,214,0.6492561121124487,0.632082765343788,0.8327966639306809,0.39780832559412943,0.5263964183063861
densenet121,215,0.550872997455459,0.7052204700159544,0.8580032645387614,0.32305089408779203,0.6050814654932486
densenet121,216,0.48421140403583174,0.7940895392738265,0.8700886476480332,0.2698925518688552,0.6909282933382135
densenet121,217,0.6535330718198591,0.5848348714472542,0.8364224522461562,0.4123666658237143,0.48916901733497786
densenet121,218,0.6327858013192648,0.59358614136711,0.7985935219870318,0.3970828968030613,0.4740340472370525
densenet121,219,0.6238998571246783,0.633740752164156,0.85346382576657,0.3818842471170663,0.5408748068862043
densenet121,220,0.6677229155096864,0.5628168941863647,0.7630704482158768,0.427256013160337,0.429468939710257
densenet121,221,0.6871729011357176,0.5383306539672525,0.7349001618505427,0.4467003887386267,0.3956192847296424
densenet121,222,0.5905042406587735,0.6280744881084243,0.8064673235856671,0.36270099738793277,0.5065215514372388
densenet121,223,0.7262329457039554,0.5447583146805212,0.802165828206453,0.47012722883718616,0.4369865046680518
densenet121,224,0.7027443583453156,0.5037729334238555,0.725293214555659,0.4673207920728275,0.3653830902891222
densenet121,225,0.7417747068700858,0.5580626436732026,0.8476316473871609,0.47608785813728177,0.47303155800195085
densenet121,226,0.7147820145160988,0.555423193790637,0.8374148968872691,0.45954182589636106,0.46511965655698395
densenet121,227,0.743889062327157,0.5252513920947421,0.8490231409314684,0.4877157078385081,0.4459505866949042
densenet121,228,0.6550216475281783,0.5803319569357901,0.8328430254848336,0.4144835802714785,0.48332542279993757
densenet121,229,0.6795093373960781,0.5918909367996577,0.8347532399504172,0.4268567159268874,0.49408287719080185
densenet121,230,0.7176759693853801,0.6027662113150434,0.8413421547824675,0.4477733335771652,0.5071326230578628
densenet121,231,0.61855671984193,0.6985108755260392,0.9206278062797071,0.3641758959302272,0.6430685349980549
densenet121,232,0.6203532745147896,0.6995549399240014,0.8877624045740332,0.36500925032910664,0.6210385755985749
densenet121,233,0.7017390709827122,0.6717601231845185,0.9094271599673539,0.4197606231006256,0.6109169010070165
densenet121,234,0.6509784189944711,0.6885996339895226,0.8857609918621518,0.38551377478180254,0.6099346947984743
densenet121,235,0.7624163612582525,0.5479114629049257,0.8133660645114382,0.4925452001159326,0.44565259028368426
densenet121,236,0.7627854029673534,0.5733623675917491,0.8352834931586088,0.48481228398446,0.4789201212477265
densenet121,237,0.7528956217191322,0.5522286212508563,0.796333146279686,0.48504170803938323,0.4397579554263874
densenet121,238,0.7646622649184138,0.5610092373015215,0.8217287206478996,0.48985121077199184,0.4609974028394332
densenet121,239,0.713262312934192,0.5077471734293334,0.7541563474487856,0.4730649312456641,0.38292075374091117
densenet121,240,0.6064930300665385,0.5883173509899168,0.7891391467525405,0.381846253639767,0.4642642523798978
densenet121,241,0.6617027601993543,0.5722927668936272,0.8196980464854945,0.4208521301708192,0.46910726304048467
densenet121,242,0.7244384367377251,0.5508496711027177,0.805509813264075,0.46712357118573566,0.4437148157065272
densenet121,243,0.6916900527662546,0.5421557124704139,0.7843785685893364,0.44852153850159576,0.42525532170007513
densenet121,244,0.6532914933066502,0.5665724853725688,0.8108420313668335,0.41701963963147337,0.45940078495604925
densenet121,245,0.717077647642525,0.5661202722188288,0.7977847833976287,0.4578688242293119,0.4516421387491049
densenet121,246,0.6775530710215211,0.568544793895162,0.8224145399242563,0.43196284457962836,0.46757950509762075
densenet121,247,0.6214278385232969,0.5890516720171838,0.8050789959294252,0.3910683645261454,0.47423312865814343
densenet121,248,0.6768297344587877,0.5496550203302142,0.7594585292923168,0.4367615537518556,0.417440193358123
densenet121,249,0.5603356529489367,0.6675363180716077,0.854767572053969,0.3360260564501088,0.5705883978559142
densenet121,250,0.6758360512060768,0.525835752945565,0.7763468246284373,0.4429284409553272,0.4082309170753928
densenet121,251,0.7088248678267084,0.5476004975999391,0.8103794479956673,0.45801540444447597,0.4437641889671914
densenet121,252,0.7263459130204399,0.5198404607846938,0.7869455673948551,0.4779093146694012,0.4090861463670138
densenet121,253,0.7110381417603381,0.5182328827011832,0.8046723962687358,0.468332724091238,0.4170076955484157
densenet121,254,0.6697992426536729,0.5285217908830429,0.7921060644409635,0.43820065022869115,0.418645315747657
densenet121,255,0.6626705283450939,0.5116235253169317,0.7740058970723188,0.4383833125421598,0.3959996256762339
densenet121,256,0.6709341032810218,0.5779244594597348,0.8066206676508134,0.42520039489770173,0.46616581334114676
densenet121,257,0.684923786347786,0.5593201454994816,0.8352048035067078,0.4392451340570548,0.46714687221923773
densenet121,258,0.7012246378198838,0.5480620130175635,0.7559505941695936,0.4529693461394482,0.4143078043824107
densenet121,259,0.6939888285466542,0.5475085673373086,0.7895401858090068,0.4484555647667612,0.4322800159875217
densenet121,260,0.7731612622039753,0.5650123981165783,0.834308760513447,0.49402884164651983,0.47139479354737274
densenet121,261,0.7821125369046834,0.5457852619083684,0.8329282937930726,0.5059645451264794,0.4545999869787426
densenet121,262,0.7717030804308388,0.5532607069652752,0.838129569981895,0.49682778748621953,0.46370415841668533
densenet121,263,0.6857623907897289,0.6094749951609093,0.8244343804675991,0.4260783130222964,0.5024721400459772
densenet121,264,0.7108963461208733,0.513678166205391,0.7174756608386259,0.46964827926599806,0.3685515817565864
densenet121,265,0.6557078299060262,0.5527254438752073,0.7634114793299029,0.4222947672381451,0.42195694877204926
densenet121,266,0.6608810310961956,0.6125852139591047,0.8106168147791546,0.40982704378992,0.4965718749203364
densenet121,267,0.5973105527072418,0.5706839371302749,0.8006477173105475,0.3802869174294611,0.4569167915691506
densenet121,268,0.6288741575514092,0.6495930363296097,0.8481152073248336,0.3812298813716331,0.5509297326834551
densenet121,269,0.7172120634178916,0.542301481753231,0.7564621244386036,0.4650271505948315,0.41023053097325174
densenet121,270,0.6965053277248369,0.5790838360295795,0.8295934766924946,0.44108191840916916,0.4804041728282053
densenet121,271,0.7213598159071186,0.547627466891923,0.7604022254120325,0.46610688381992516,0.4164171445213724
densenet121,272,0.6981719234715954,0.5331095641235839,0.7405681561875462,0.4553959741753433,0.394803966948949
densenet121,273,0.6729067167309014,0.5788509447803626,0.7906711020364438,0.42620028125866627,0.45768071442432595
densenet121,274,0.5999167006281414,0.6470758557807613,0.8328723524151247,0.3642313731469056,0.5389315901951527
densenet121,275,0.7417517876062417,0.529681152848567,0.7971816025189713,0.4849061428422218,0.4222520702519168
densenet121,276,0.7287212970165747,0.5213883952788947,0.7876381270294439,0.4789843929912378,0.41066537911235595
densenet121,277,0.6792395398684109,0.5407759166476969,0.7702656466074033,0.4408425213098143,0.41654111110634945
densenet121,278,0.5661758190678453,0.5112292788291135,0.7615157546916869,0.3746458773658178,0.3893091500880392
densenet121,279,0.661243595177625,0.5784357282437791,0.8000829270523393,0.4189233576924586,0.46279655056493424
densenet121,280,0.6272378519451047,0.5208071424066899,0.7227917484086059,0.41243747116580187,0.3764351050438212
densenet121,281,0.6730548429424437,0.5635045056856385,0.7870710733619778,0.43047835199380585,0.4435180961343062
densenet121,282,0.6550076184063149,0.5227263361172731,0.7005579201678175,0.43015452144637323,0.36620007484726036
densenet121,283,0.7097586608083745,0.5473794342586945,0.7755696549396252,0.4586843052805595,0.42453087894906294
densenet121,284,0.6405009864748111,0.5314858385889744,0.7922008076059085,0.4182219452090612,0.421043510561289
densenet121,285,0.7648318639868471,0.5399623985388591,0.8114683595674923,0.49665619414638423,0.43816240177045646
densenet121,286,0.7316999501488448,0.5625448523205598,0.8224056696136045,0.46827452604780323,0.46264007596037626
densenet121,287,0.7129352247494382,0.5588536304183418,0.7959228141905366,0.45734584109613374,0.44480435424316467
densenet121,288,0.6994834296019957,0.49250402144476146,0.7261364144347475,0.46866435168790205,0.3576251042265931
densenet121,289,0.711739732650817,0.49573013023480306,0.7192866156842255,0.4758476935535735,0.35657204766929185
densenet121,290,0.6280804349753814,0.5982934389923092,0.8009069960808395,0.39296941328331614,0.4791774009982054
densenet121,291,0.6975549646149625,0.5314658970235605,0.7598928822225175,0.455481879139899,0.4038571522922091
densenet121,292,0.6771122030249204,0.5390887138542618,0.7401413801065452,0.4399435828031398,0.39900186467195575
densenet121,293,0.6198181517103405,0.6207946613135034,0.8309854031433359,0.38241621008797966,0.5158713019008323
densenet121,294,0.6346441710361522,0.6165569301624307,0.8452472739405276,0.3925900530904182,0.5211430644489348
densenet121,295,0.7165299184582683,0.5214118725545764,0.7437302030751762,0.47096380104826924,0.38778975786082304
densenet121,296,0.652361109604862,0.5924725924276648,0.8119422762025517,0.40965295899401444,0.4810535452833448
densenet121,297,0.6652352178602234,0.5898138154409751,0.8067046835278753,0.41843592715018874,0.47580556732568047
densenet121,298,0.6511564546721266,0.6330546966290739,0.8454684400306455,0.39873523894590523,0.5352277668130566
densenet121,299,0.659638939138858,0.564755758635803,0.7688573530159968,0.4215603205154198,0.43421661768526465
convnext_blackbox,0,0.5173125089510889,0.5704160839771776,0.733518815435762,0.32941111227093556,0.4184109302244455
convnext_blackbox,1,0.517000612451949,0.5636641788806068,0.7314467037672853,0.3306340449789279,0.41229030567391334
convnext_blackbox,2,0.48359861933370024,0.5553799087398938,0.7329329162286959,0.310919934490791,0.40705621612755744
convnext_blackbox,3,0.4818542841906116,0.5463947327701038,0.7226673927650731,0.3115985032666604,0.39486165695153974
convnext_blackbox,4,0.48180512732348024,0.535282309333589,0.6916898478534136,0.3138218452687145,0.37024933910157404
convnext_blackbox,5,0.2884994381045579,0.5752935585030754,0.8104026483214215,0.18314011159844065,0.4662194233731469
convnext_blackbox,6,0.24904963199316157,0.477055068291703,0.7459534171360467,0.16861228625768263,0.355860858354266
convnext_blackbox,7,0.46062951190751306,0.5672336839784867,0.7440974866691032,0.29391246284229056,0.4220771586024484
convnext_blackbox,8,0.43075027788035836,0.6093062633205646,0.7411195984586844,0.2676620899937151,0.45156881321049824
convnext_blackbox,9,0.468115125163233,0.5640313724321143,0.7242018256503703,0.2993003423168554,0.40847254963942115
convnext_blackbox,10,0.4738952631928804,0.5540394295528661,0.7360094785265322,0.3049441694856039,0.40777827162834235
convnext_blackbox,11,0.24131155726617295,0.5585270275332191,0.8093971890411474,0.15483309111944776,0.45207020608889514
convnext_blackbox,12,0.30304465391123536,0.512900032235722,0.7731864448036918,0.2003071237055923,0.3965673524640368
convnext_blackbox,13,0.47455713214337564,0.5539220587948356,0.72572485140942,0.3053931369707336,0.40199500381128206
convnext_blackbox,14,0.4190785458937239,0.5577434177608707,0.763994937455365,0.2690292516184181,0.4261131475683579
convnext_blackbox,15,0.4374993048744412,0.5312519385805886,0.7487693104182093,0.28571347003810893,0.3977851477093242
convnext_blackbox,16,0.4549960693774202,0.5384952563318173,0.7369006187735859,0.2957409634542859,0.3968174875975569
convnext_blackbox,17,0.4350860719905822,0.5357724808139591,0.7699119392431667,0.28330112528125695,0.4124976296965976
convnext_blackbox,18,0.4947278899017358,0.5376556485226629,0.7269706519517483,0.3217416658775693,0.3908598773320603
convnext_blackbox,19,0.27739723847065767,0.55473546701659,0.8034988767281368,0.178420859596752,0.4457293246290885
convnext_blackbox,20,0.3877095119232651,0.5376860696558282,0.7387567834945714,0.2521382742382806,0.39721923134877773
convnext_blackbox,21,0.1500525956360899,0.4672917344266378,0.6468011930933792,0.10226500437196615,0.3022448513498239
convnext_blackbox,22,0.2394619853443327,0.4861965723326206,0.684780222025671,0.16112403285151672,0.33293779675005214
convnext_blackbox,23,0.4383029283721315,0.5221123298403102,0.6629222758164859,0.28795701853234135,0.34611989392958614
convnext_blackbox,24,0.44490593966617414,0.5502564765285523,0.7599468481642738,0.28698860246818003,0.418165675019852
convnext_blackbox,25,0.4250724835903023,0.5495715535228155,0.7915431559604483,0.2743161376600759,0.4350096019015358
convnext_blackbox,26,0.20908273041333889,0.5206593052499383,0.770540131400713,0.13749478906386178,0.40118888948229137
convnext_blackbox,27,0.23485477973417854,0.5374583921636369,0.7868357057871909,0.15275521011249724,0.42289145332932404
convnext_blackbox,28,0.2848876304212792,0.5116431141849443,0.6978483730035676,0.18846222878135252,0.35704931479244195
convnext_blackbox,29,0.3254785198204383,0.4936517056205778,0.6715398001313395,0.21790790891589382,0.33150676772693766
convnext_blackbox,30,0.27495626873953544,0.5035229214516384,0.6925236027706689,0.18287467707779775,0.34870150764130114
convnext_blackbox,31,0.40389209479404325,0.5314172173500111,0.7169139692064317,0.2637374650214163,0.3809804265950335
convnext_blackbox,32,0.35446887031113383,0.5045831876062374,0.6843650442370993,0.23559273640102738,0.3453190955074393
convnext_blackbox,33,0.20355782519149468,0.4939704911436011,0.6964315114323769,0.13625290887484376,0.34401661575013165
convnext_blackbox,34,0.23396393787001918,0.493630708342054,0.673040772668148,0.15664108709288768,0.33223359335526126
convnext_blackbox,35,0.2662827466369606,0.5343165042040599,0.77893241356395,0.17355137998407774,0.4161964442267208
convnext_blackbox,36,0.2858432299820321,0.5769268980676807,0.7827427620417047,0.18126599928778936,0.4515853536896494
convnext_blackbox,37,0.21735938078032302,0.4797548368338595,0.6843891266763483,0.14688877871512387,0.3283389937994791
convnext_blackbox,38,0.319965074343662,0.5596005917358147,0.7865683626573018,0.20515834377027592,0.44016412118369697
convnext_blackbox,39,0.17110215192808237,0.4553096549265179,0.6131158132156282,0.11757095910747718,0.2791575493451991
convnext_blackbox,40,0.158584412821406,0.48741485133259593,0.6950768311649155,0.10661747304682886,0.3387907703269792
convnext_blackbox,41,0.2153521660179266,0.4933769751481328,0.6898347974285005,0.14420482544038496,0.3403486057071985
convnext_blackbox,42,0.2672312206999524,0.548066614783283,0.7882133695901532,0.17262255909921725,0.4319934331982
convnext_blackbox,43,0.3291169311230556,0.49587670863379746,0.7100511940599129,0.22001608102023473,0.3520978490719274
convnext_blackbox,44,0.26187702227690174,0.528886339955387,0.7348054265215636,0.17128612862388667,0.3886285526123468
convnext_blackbox,45,0.13618390423925153,0.45254868643708407,0.6363459770401245,0.09375513916390177,0.2879775360290312
convnext_blackbox,46,0.4981467445978445,0.5703956115462675,0.7759443023990956,0.3172109887058023,0.4425952248927741
convnext_blackbox,47,0.13978921657105822,0.5109609071782116,0.7708448567194376,0.09251676592488482,0.3938715872830224
convnext_blackbox,48,0.18381330698422865,0.4579634152451855,0.6613190727995022,0.12607539054971198,0.3028599411460395
convnext_blackbox,49,0.46040909038591965,0.5465848745096716,0.7485678157225244,0.2976940341097591,0.409155845618675
convnext_blackbox,50,0.31266006583084105,0.488316905554965,0.6991316044149078,0.21007627116501515,0.3413977816435657
convnext_blackbox,51,0.23420567374115797,0.5533899883557588,0.7842026065424653,0.15077068572397673,0.4339698713030906
convnext_blackbox,52,0.26937100684345416,0.5594450164478355,0.7722414769132665,0.17273517437443092,0.4320266457534432
convnext_blackbox,53,0.2306268024033729,0.536847399765664,0.7703823904627246,0.1500648681440581,0.4135777831451702
convnext_blackbox,54,0.4759428170517139,0.5458252887775934,0.7247598235429158,0.3078891389000885,0.39559223997970966
convnext_blackbox,55,0.319441766882074,0.5408686183892278,0.7914442762104873,0.2073127864827357,0.4280673722060287
convnext_blackbox,56,0.3334343422863568,0.5112449373444781,0.7348228001959917,0.22063553964472452,0.3756744364454937
convnext_blackbox,57,0.22048005445435576,0.5274151452508553,0.7770999822400333,0.1443484799400396,0.40985430000756423
convnext_blackbox,58,0.22534347087033338,0.4479322851358001,0.6305680047797415,0.15563122197333878,0.2824517673145117
convnext_blackbox,59,0.21760413023211925,0.5314619357483651,0.778437793551447,0.14208915360719343,0.4137100566205382
convnext_blackbox,60,0.24750023592350887,0.5104662331814555,0.7773700450754629,0.16385684796290056,0.3968211586977698
convnext_blackbox,61,0.19693153842402003,0.5380567286305955,0.7744297252735252,0.1280391904655932,0.41668712453496376
convnext_blackbox,62,0.24302357242233816,0.5135350598755268,0.7730534519964063,0.16056686023667296,0.39699005075795724
convnext_blackbox,63,0.45747635231451866,0.531547645542199,0.7323084381849477,0.2987020048942472,0.389256826127894
convnext_blackbox,64,0.46499600826757875,0.5243404628454438,0.7049649371504972,0.3050473431634713,0.3696416414353009
convnext_blackbox,65,0.30208401949295394,0.564217764355469,0.7600480301137366,0.19312146069216055,0.42883260035355064
convnext_blackbox,66,0.39373793522940553,0.4963428271356594,0.7430561484501277,0.2631335066330418,0.36881058944227063
convnext_blackbox,67,0.2194694484754699,0.556879755606256,0.7976496723072002,0.14096750098083682,0.44419495457384384
convnext_blackbox,68,0.24004736542374044,0.5215430081363878,0.7295306162882715,0.15776574447130126,0.380481592146578
convnext_blackbox,69,0.28616996882569035,0.575312064339878,0.8010405522013926,0.18165922505367696,0.46084829370693897
convnext_blackbox,70,0.3952179126887374,0.5536628927477126,0.7840708812972511,0.2543781630709988,0.43411095225828444
convnext_blackbox,71,0.14463773945177025,0.48420379613377423,0.6768325245459468,0.09745140110040101,0.32772487773195336
convnext_blackbox,72,0.16400571674184988,0.4877890487037748,0.6969607366328009,0.1102345234257092,0.3399698147059961
convnext_blackbox,73,0.2957085123338314,0.549770418964945,0.7575522199571879,0.19080794723861622,0.4164798013536874
convnext_blackbox,74,0.1338653694481091,0.47750997979992804,0.7000996756415013,0.0906020069429487,0.3343045819735095
convnext_blackbox,75,0.3573135775576288,0.520888540404374,0.7950898533283297,0.2349373856565625,0.4141531931905215
convnext_blackbox,76,0.28399204881371976,0.4788080766728008,0.6708153079458804,0.19204118052470948,0.32119178740023957
convnext_blackbox,77,0.2608796170129289,0.4929287631248936,0.6912798347502839,0.1747435131913957,0.3407517139166383
convnext_blackbox,78,0.2523331829923605,0.47980869446154656,0.6534848574087667,0.1705174350824964,0.31354771628369027
convnext_blackbox,79,0.1558912203551018,0.47982547483803867,0.6858167489741962,0.10534432810204428,0.32907234722842366
convnext_blackbox,80,0.19644333082442705,0.5196745341272433,0.7649051261595206,0.12926671232090195,0.3975017150884891
convnext_blackbox,81,0.3166507503869011,0.5540465918390424,0.7698656946548289,0.20375885256579082,0.42654146429730483
convnext_blackbox,82,0.2177141340589609,0.48833091560675407,0.6824163540123059,0.14628073083478513,0.33324500297985216
convnext_blackbox,83,0.26311286288352564,0.4682808123508707,0.6592235641140306,0.17919791682236488,0.3087017461241546
convnext_blackbox,84,0.31449241302000314,0.4738145003608793,0.6608645499857204,0.213386700255016,0.3131272065577015
convnext_blackbox,85,-0.0234216904788641,0.4434146759513425,0.6955682321056391,-0.016226584687748905,0.30842516224117017
convnext_blackbox,86,0.4411093909537906,0.5384448828767647,0.6919878640114703,0.2867242082335459,0.3725973243897987
convnext_blackbox,87,0.42521795438302024,0.573002251377761,0.7920915161880255,0.2703225338746848,0.4538702220729628
convnext_blackbox,88,0.15787819035937278,0.47557869602742786,0.6965862142577942,0.10699408359880398,0.3312815634474042
convnext_blackbox,89,0.15972343204529546,0.46699486402502255,0.6652135723947813,0.10887797630528791,0.3106513217881004
convnext_blackbox,90,0.15054748447874847,0.5177271444010522,0.7865974923752502,0.09919272053222697,0.40724287352046673
convnext_blackbox,91,0.10890935558333523,0.5123608078472423,0.7542422787781137,0.0720128126953788,0.38644418326729923
convnext_blackbox,92,0.07525748677349707,0.4952183609384984,0.7678180918187562,0.050332104486906164,0.3802376169294099
convnext_blackbox,93,0.17356796870469668,0.47862584461390345,0.6923170972461483,0.11738464422013298,0.33136085541008364
convnext_blackbox,94,0.020485031328430277,0.46728028376444913,0.7338267554462153,0.013961225782898106,0.34290277451885254
convnext_blackbox,95,0.47586387388942075,0.5433267605457789,0.7339205491589275,0.3083364366215857,0.39875867447249913
