sample_id,method,label,target,deletion_auc,insertion_auc
cub_00005,gradcam,0,0,0.04829330928041601,0.3363519854377955
cub_00005,gradcam++,0,0,0.021220237365923822,0.34004853044170885
cub_00005,integrated_gradients,0,0,0.022303786408156154,0.2924034052994102
cub_00005,gradient_shap,0,0,0.020696136949118232,0.20356178740039466
cub_00005,occlusion,0,0,0.023595247801858933,0.459562777611427
cub_00005,guided_backprop,0,0,0.05343154879519716,0.0992185525188688
cub_00009,gradcam,0,0,0.06960442864801736,0.6960859572864138
cub_00009,gradcam++,0,0,0.06592078127432616,0.6743570210062899
cub_00009,integrated_gradients,0,0,0.0537532736780122,0.7848676098277793
cub_00009,gradient_shap,0,0,0.04661822976777331,0.801914480375126
cub_00009,occlusion,0,0,0.07670864681713284,0.7965689550852403
cub_00009,guided_backprop,0,0,0.04634197623236106,0.6870394903467969
cub_00016,gradcam,0,0,0.14173030637030026,0.7820571954129263
cub_00016,gradcam++,0,0,0.11934262801660225,0.7983973175054416
cub_00016,integrated_gradients,0,0,0.28968831958482044,0.7633555288659408
cub_00016,gradient_shap,0,0,0.1498554291203618,0.7593910993775352
cub_00016,occlusion,0,0,0.20398025671020154,0.8647872261470183
cub_00016,guided_backprop,0,0,0.130033728829585,0.7840699542080983
cub_00022,gradcam,0,0,0.44230766582768405,0.6710597195662558
cub_00022,gradcam++,0,0,0.49617531949188565,0.646338913612999
cub_00022,integrated_gradients,0,0,0.3941148595651611,0.6600455892272294
cub_00022,gradient_shap,0,0,0.35199560170294714,0.6880150147830135
cub_00022,occlusion,0,0,0.5484546931926162,0.6776113997912033
cub_00022,guided_backprop,0,0,0.464989623380825,0.6082531453517731
cub_00027,gradcam,0,0,0.086772389075486,0.5376718656858429
cub_00027,gradcam++,0,0,0.06414936200599186,0.526046577852685
cub_00027,integrated_gradients,0,0,0.2387344051909167,0.6244923398364336
cub_00027,gradient_shap,0,0,0.15869268298847602,0.6423352224286647
cub_00027,occlusion,0,0,0.04034723785589449,0.728407685062848
cub_00027,guided_backprop,0,0,0.4462952853878961,0.3940746405278332
cub_00032,gradcam,0,0,0.05546265429002233,0.7768931453349069
cub_00032,gradcam++,0,0,0.08079641421791167,0.7623518028995021
cub_00032,integrated_gradients,0,0,0.07458557493519039,0.6532253581914119
cub_00032,gradient_shap,0,0,0.05040738432435319,0.6425977886770851
cub_00032,occlusion,0,0,0.06935021003009752,0.8733386890729891
cub_00032,guided_backprop,0,0,0.08186164972139524,0.5775895406492054
cub_00043,gradcam,0,0,0.27751966140931483,0.7712419247021899
cub_00043,gradcam++,0,0,0.21998098457697782,0.8443679463816807
cub_00043,integrated_gradients,0,0,0.07325160100590437,0.657690850761719
cub_00043,gradient_shap,0,0,0.03816234611440449,0.6363154217600822
