fold,model,sample_id,best_fixed_method,fw_consensus_insertion_auc,best_fixed_method_insertion_auc,oracle_best_insertion_auc,fw_minus_best_fixed_method,fw_minus_oracle_best,uniform_consensus_insertion_auc,fw_minus_uniform
fold_1,densenet121,113121178_1716134218_16_left_neural_foraminal_narrowing_l3_l4,gradcam,0.9304403714835644,0.9203385166823864,0.9375112853944302,0.010101854801177979,-0.007070913910865784,,
fold_1,densenet121,113758629_2079378095_20_left_subarticular_stenosis_l2_l3,gradcam,0.9772867165505886,0.9801920138299464,0.9801920138299464,-0.0029052972793577325,-0.0029052972793577325,,
fold_1,densenet121,113758629_2106961807_6_left_neural_foraminal_narrowing_l2_l3,gradcam,0.9109622091054916,0.892025437951088,0.903075248003006,0.01893677115440362,0.007886961102485657,,
fold_1,densenet121,113758629_2635875824_9_spinal_canal_stenosis_l3_l4,gradcam,0.9398176848888397,0.9583568751811982,0.9646594732999804,-0.01853919029235851,-0.02484178841114071,,
fold_1,densenet121,114899184_1364910156_36_right_subarticular_stenosis_l4_l5,gradcam,0.9431957714259626,0.9354800395667552,0.9382845334708688,0.007715731859207375,0.004911237955093739,,
fold_1,densenet121,114899184_1409087674_16_left_neural_foraminal_narrowing_l3_l4,gradcam,0.854195223003626,0.8379907228052615,0.8764060981571674,0.016204500198364502,-0.022210875153541365,,
fold_1,efficientnet_b4,11340341_1224932122_5_left_subarticular_stenosis_l1_l2,gradcam,0.993717510998249,0.9940924510359764,0.995145072042942,-0.00037494003772742257,-0.0014275610446929932,,
fold_1,efficientnet_b4,11340341_2231042680_5_right_neural_foraminal_narrowing_l4_l5,gradcam,0.7131430357694626,0.6695136129856109,0.7219181895256043,0.043629422783851735,-0.008775153756141685,,
fold_1,efficientnet_b4,11340341_3543553307_10_spinal_canal_stenosis_l1_l2,gradcam,0.9951988235116004,0.9960705980658532,0.9960705980658532,-0.0008717745542528021,-0.0008717745542528021,,
fold_1,efficientnet_b4,59576878_1786504756_4_right_neural_foraminal_narrowing_l3_l4,gradcam,0.9008649095892908,0.9383783295750616,0.9640346363186836,-0.037513419985770846,-0.0631697267293928,,
fold_1,efficientnet_b4,59576878_2414228193_3_left_subarticular_stenosis_l1_l2,gradcam,0.9628954991698264,0.9292759582400324,0.9897982642054558,0.03361954092979402,-0.026902765035629383,,
fold_1,efficientnet_b4,73783367_1885677897_11_left_subarticular_stenosis_l1_l2,gradcam,0.9496016517281534,0.9617507353425024,0.9656111285090446,-0.012149083614349077,-0.016009476780891263,,
fold_1,efficientnet_b4,73783367_2087785373_5_left_neural_foraminal_narrowing_l1_l2,gradcam,0.987781037390232,0.9854838892817498,0.9896166160702704,0.00229714810848225,-0.0018355786800383633,,
fold_1,efficientnet_b4,73783367_2639788488_7_spinal_canal_stenosis_l1_l2,gradcam,0.9967543080449104,0.9966857805848122,0.9970246985554694,6.852746009822219e-05,-0.0002703905105589932,,
fold_1,efficientnet_b4,88465004_2838498199_14_left_subarticular_stenosis_l3_l4,gradcam,0.511875719577074,0.4965946141630411,0.6052111625671388,0.01528110541403288,-0.0933354429900648,,
fold_1,efficientnet_b4,88465004_3579504941_13_left_neural_foraminal_narrowing_l1_l2,gradcam,0.9930321440100668,0.992488120496273,0.992488120496273,0.0005440235137937899,0.0005440235137937899,,
fold_1,efficientnet_b4,96439573_296385739_10_spinal_canal_stenosis_l1_l2,gradcam,0.9940484538674356,0.9959985181689262,0.9959985181689262,-0.0019500643014905839,-0.0019500643014905839,,
fold_1,efficientnet_b4,96439573_557434766_13_right_neural_foraminal_narrowing_l1_l2,gradcam,0.9740917325019836,0.9686865597963332,0.9866421073675156,0.00540517270565033,-0.01255037486553201,,
fold_1,efficientnet_b4,96439573_1359869694_18_right_subarticular_stenosis_l3_l4,gradcam,0.4237338870763778,0.6026588431559503,0.6026588431559503,-0.17892495607957248,-0.17892495607957248,,
fold_1,efficientnet_b4,97086905_2413491771_14_right_subarticular_stenosis_l4_l5,gradcam,0.5287600353360177,0.6234413072466851,0.6234413072466851,-0.09468127191066744,-0.09468127191066744,,
fold_1,efficientnet_b4,97086905_2734164627_10_right_neural_foraminal_narrowing_l3_l4,gradcam,0.7602748438715934,0.7457958333194256,0.7457958333194256,0.014479010552167826,0.014479010552167826,,
fold_1,efficientnet_b4,97634230_1763367570_8_left_subarticular_stenosis_l2_l3,gradcam,0.9805013477802276,0.980858638882637,0.980858638882637,-0.0003572911024094516,-0.0003572911024094516,,
fold_1,efficientnet_b4,97634230_3235809257_10_spinal_canal_stenosis_l3_l4,gradcam,0.9569889947772026,0.965493829548359,0.965493829548359,-0.008504834771156489,-0.008504834771156489,,
fold_1,efficientnet_b4,97634230_3354355391_14_left_neural_foraminal_narrowing_l3_l4,gradcam,0.9637000754475592,0.9628087297081944,0.9628087297081944,0.0008913457393647795,0.0008913457393647795,,
fold_1,efficientnet_b4,109677683_710656432_13_right_subarticular_stenosis_l4_l5,gradcam,0.6525291439145804,0.6692276280373334,0.6692276280373334,-0.016698484122752988,-0.016698484122752988,,
fold_1,efficientnet_b4,109677683_1241324984_6_right_neural_foraminal_narrowing_l3_l4,gradcam,0.7224887128919363,0.6161019425839186,0.7167182922363282,0.10638677030801769,0.005770420655608066,,
fold_1,efficientnet_b4,112166434_566852271_9_left_subarticular_stenosis_l2_l3,gradcam,0.942964318394661,0.9294419258832932,0.9490126639604568,0.013522392511367776,-0.00604834556579581,,
fold_1,efficientnet_b4,112166434_626858322_4_right_neural_foraminal_narrowing_l1_l2,gradcam,0.8541517689824104,0.9746458634734154,0.9838182911276818,-0.12049409449100501,-0.1296665221452714,,
fold_1,efficientnet_b4,112166434_2665773591_8_spinal_canal_stenosis_l2_l3,gradcam,0.9582545176148416,0.9650080636143684,0.977748005092144,-0.006753545999526822,-0.019493487477302396,,
fold_1,efficientnet_b4,113121178_577886028_11_spinal_canal_stenosis_l3_l4,gradcam,0.6175458401441574,0.7349829509854318,0.7605007484555244,-0.1174371108412744,-0.14295490831136703,,
fold_1,efficientnet_b4,113121178_1716134218_16_left_neural_foraminal_narrowing_l3_l4,gradcam,0.9122592255473136,0.8732018783688545,0.9619626536965372,0.0390573471784591,-0.04970342814922357,,
fold_1,efficientnet_b4,113758629_2079378095_20_left_subarticular_stenosis_l2_l3,gradcam,0.9707399666309356,0.9867524594068529,0.9867524594068529,-0.01601249277591721,-0.01601249277591721,,
fold_1,efficientnet_b4,113758629_2106961807_6_left_neural_foraminal_narrowing_l2_l3,gradcam,0.883393420279026,0.9156148448586464,0.9156148448586464,-0.032221424579620406,-0.032221424579620406,,
fold_1,efficientnet_b4,113758629_2635875824_9_spinal_canal_stenosis_l3_l4,gradcam,0.9573713600635528,0.9653561174869538,0.9653561174869538,-0.00798475742340099,-0.00798475742340099,,
fold_1,efficientnet_b4,114899184_1364910156_36_right_subarticular_stenosis_l4_l5,gradcam,0.8013236440718174,0.8415294595062733,0.8630158297717572,-0.040205815434455894,-0.06169218569993973,,
fold_1,efficientnet_b4,114899184_1409087674_16_left_neural_foraminal_narrowing_l3_l4,gradcam,0.982042184472084,0.9838870763778684,0.9838870763778684,-0.001844891905784407,-0.001844891905784407,,
fold_1,resnet50,11340341_1224932122_5_left_subarticular_stenosis_l1_l2,gradcam++,0.9876047581434252,0.988949853181839,0.993866780400276,-0.001345095038413846,-0.006262022256850797,,
fold_1,resnet50,11340341_2231042680_5_right_neural_foraminal_narrowing_l4_l5,gradcam++,0.4938783347606659,0.4954197600483894,0.7334461808204651,-0.0015414252877234969,-0.2395678460597992,,
fold_1,resnet50,11340341_3543553307_10_spinal_canal_stenosis_l1_l2,gradcam++,0.9759383544325828,0.9850427255034446,0.9939872398972512,-0.009104371070861816,-0.01804888546466843,,
fold_1,resnet50,59576878_1786504756_4_right_neural_foraminal_narrowing_l3_l4,gradcam++,0.509818958491087,0.5122199930250645,0.529209590703249,-0.002401034533977442,-0.019390632212161973,,
fold_1,resnet50,59576878_2414228193_3_left_subarticular_stenosis_l1_l2,gradcam++,0.9203210562467574,0.917327144742012,0.9794204860925676,0.0029939115047453724,-0.05909942984581018,,
fold_1,resnet50,73783367_1885677897_11_left_subarticular_stenosis_l1_l2,gradcam++,0.962590192258358,0.9806225344538688,0.9856846496462824,-0.018032342195510864,-0.023094457387924483,,
fold_1,resnet50,73783367_2087785373_5_left_neural_foraminal_narrowing_l1_l2,gradcam++,0.9488151401281356,0.9435697764158248,0.973401790857315,0.005245363712310769,-0.024586650729179427,,
fold_1,resnet50,73783367_2639788488_7_spinal_canal_stenosis_l1_l2,gradcam++,0.9688099056482316,0.985223802924156,0.9872631162405012,-0.01641389727592446,-0.018453210592269675,,
fold_1,resnet50,88465004_2838498199_14_left_subarticular_stenosis_l3_l4,gradcam++,0.5706913068890572,0.5555917181074619,0.5645614236593246,0.015099588781595341,0.0061298832297326245,,
fold_1,resnet50,88465004_3579504941_13_left_neural_foraminal_narrowing_l1_l2,gradcam++,0.9659487202763558,0.960932071506977,0.9877507969737056,0.005016648769378795,-0.021802076697349793,,
fold_1,resnet50,96439573_296385739_10_spinal_canal_stenosis_l1_l2,gradcam++,0.9875581175088884,0.9756213247776032,0.9856864988803864,0.011936792731285228,0.0018716186285020475,,
fold_1,resnet50,96439573_557434766_13_right_neural_foraminal_narrowing_l1_l2,gradcam++,0.2713910682126879,0.3009223436936736,0.3009223436936736,-0.02953127548098572,-0.02953127548098572,,
fold_1,resnet50,96439573_1359869694_18_right_subarticular_stenosis_l3_l4,gradcam++,0.7667766369879245,0.7253532683476807,0.7253532683476807,0.041423368640243874,0.041423368640243874,,
fold_1,resnet50,97086905_2413491771_14_right_subarticular_stenosis_l4_l5,gradcam++,0.5439937636256219,0.5382623270153999,0.5561559855937956,0.005731436610222018,-0.012162221968173736,,
fold_1,resnet50,97086905_2734164627_10_right_neural_foraminal_narrowing_l3_l4,gradcam++,0.6438410885632038,0.6502728797495365,0.6560666762292384,-0.006431791186332747,-0.012225587666034654,,
fold_1,resnet50,97634230_1763367570_8_left_subarticular_stenosis_l2_l3,gradcam++,0.9782205492258071,0.9633392840623856,0.9837883472442628,0.014881265163421586,-0.005567798018455639,,
fold_1,resnet50,97634230_3235809257_10_spinal_canal_stenosis_l3_l4,gradcam++,0.8146183483302594,0.8705229602754114,0.944310899823904,-0.05590461194515206,-0.12969255149364467,,
fold_1,resnet50,97634230_3354355391_14_left_neural_foraminal_narrowing_l3_l4,gradcam++,0.8922681882977486,0.8688413605093956,0.9510014101862908,0.023426827788352922,-0.05873322188854224,,
fold_1,resnet50,109677683_710656432_13_right_subarticular_stenosis_l4_l5,gradcam++,0.5854690574109555,0.5663923375308513,0.6191778056323527,0.019076719880104176,-0.033708748221397244,,
fold_1,resnet50,109677683_1241324984_6_right_neural_foraminal_narrowing_l3_l4,gradcam++,0.6977915160357951,0.6717929296195506,0.6734861664474011,0.02599858641624453,0.024305349588394032,,
fold_1,resnet50,112166434_566852271_9_left_subarticular_stenosis_l2_l3,gradcam++,0.9201382473111152,0.8951931402087212,0.9808425471186638,0.02494510710239395,-0.060704299807548656,,
fold_1,resnet50,112166434_626858322_4_right_neural_foraminal_narrowing_l1_l2,gradcam++,0.976818583905697,0.9731190785765648,0.9938655421137808,0.0036995053291322133,-0.017046958208083773,,
fold_1,resnet50,112166434_2665773591_8_spinal_canal_stenosis_l2_l3,gradcam++,0.9333011701703072,0.8805217906832695,0.9456325337290764,0.0527793794870377,-0.012331363558769182,,
fold_1,resnet50,113121178_577886028_11_spinal_canal_stenosis_l3_l4,gradcam++,0.4831678219139574,0.4587102547287942,0.5188417688012122,0.02445756718516323,-0.03567394688725484,,
fold_1,resnet50,113121178_1716134218_16_left_neural_foraminal_narrowing_l3_l4,gradcam++,0.9438218846917152,0.9366779640316965,0.9656688466668129,0.007143920660018788,-0.021846961975097612,,
fold_1,resnet50,113758629_2079378095_20_left_subarticular_stenosis_l2_l3,gradcam++,0.8955621272325515,0.8635412186384201,0.9826744854450224,0.032020908594131314,-0.08711235821247099,,
fold_1,resnet50,113758629_2106961807_6_left_neural_foraminal_narrowing_l2_l3,gradcam++,0.8675194099545481,0.7570328131318091,0.9640415981411934,0.11048659682273898,-0.09652218818664526,,
fold_1,resnet50,113758629_2635875824_9_spinal_canal_stenosis_l3_l4,gradcam++,0.9235242627561092,0.9445628128945828,0.9445628128945828,-0.021038550138473555,-0.021038550138473555,,
fold_1,resnet50,114899184_1364910156_36_right_subarticular_stenosis_l4_l5,gradcam++,0.8482787761837244,0.8579587113112211,0.8619868811219931,-0.009679935127496764,-0.013708104938268684,,
fold_1,resnet50,114899184_1409087674_16_left_neural_foraminal_narrowing_l3_l4,gradcam++,0.4790060982108116,0.4589951828122138,0.4900218904018402,0.020010915398597784,-0.011015792191028606,,
fold_1,vit_small,11340341_1224932122_5_left_subarticular_stenosis_l1_l2,occlusion,0.9812511950731276,0.97802115380764,0.9890824884176254,0.0032300412654876487,-0.007831293344497725,,
fold_1,vit_small,11340341_2231042680_5_right_neural_foraminal_narrowing_l4_l5,occlusion,0.4033054906874894,0.4655242621898651,0.5042746985331178,-0.0622187715023757,-0.1009692078456284,,
fold_1,vit_small,11340341_3543553307_10_spinal_canal_stenosis_l1_l2,occlusion,0.998678421974182,0.998719385266304,0.998719385266304,-4.096329212199823e-05,-4.096329212199823e-05,,
fold_1,vit_small,59576878_1786504756_4_right_neural_foraminal_narrowing_l3_l4,occlusion,0.5602853845804929,0.6664489716291429,0.7148139387369157,-0.10616358704864992,-0.15452855415642275,,
fold_1,vit_small,59576878_2414228193_3_left_subarticular_stenosis_l1_l2,occlusion,0.8561140462756157,0.9396173283457756,0.9396173283457756,-0.08350328207015989,-0.08350328207015989,,
fold_1,vit_small,73783367_1885677897_11_left_subarticular_stenosis_l1_l2,occlusion,0.985930895805359,0.9950546622276304,0.9950546622276304,-0.009123766422271418,-0.009123766422271418,,
fold_1,vit_small,73783367_2087785373_5_left_neural_foraminal_narrowing_l1_l2,occlusion,0.994295148551464,0.9959891483187676,0.9959891483187676,-0.0016939997673036666,-0.0016939997673036666,,
fold_1,vit_small,73783367_2639788488_7_spinal_canal_stenosis_l1_l2,occlusion,0.9613127589225772,0.9986872464418411,0.9986872464418411,-0.03737448751926398,-0.03737448751926398,,
fold_1,vit_small,88465004_2838498199_14_left_subarticular_stenosis_l3_l4,occlusion,0.5127729959785938,0.5347259417176247,0.5544964030385018,-0.021952945739030838,-0.04172340705990796,,
fold_1,vit_small,88465004_3579504941_13_left_neural_foraminal_narrowing_l1_l2,occlusion,0.9344110250473022,0.939156973361969,0.9700703591108324,-0.0047459483146667925,-0.03565933406353017,,
fold_1,vit_small,96439573_296385739_10_spinal_canal_stenosis_l1_l2,occlusion,0.9984079539775848,0.9981117188930512,0.9981117188930512,0.0002962350845335804,0.0002962350845335804,,
fold_1,vit_small,96439573_557434766_13_right_neural_foraminal_narrowing_l1_l2,occlusion,0.9804367616772652,0.9857312634587287,0.9857312634587287,-0.005294501781463512,-0.005294501781463512,,
fold_1,vit_small,96439573_1359869694_18_right_subarticular_stenosis_l3_l4,occlusion,0.8481864415109157,0.8380964957177639,0.8588054619729519,0.010089945793151811,-0.010619020462036222,,
fold_1,vit_small,97086905_2413491771_14_right_subarticular_stenosis_l4_l5,occlusion,0.4238088961690664,0.5349469281733036,0.5349469281733036,-0.11113803200423716,-0.11113803200423716,,
fold_1,vit_small,97086905_2734164627_10_right_neural_foraminal_narrowing_l3_l4,occlusion,0.6792666763067245,0.7234204769134521,0.7234204769134521,-0.04415380060672758,-0.04415380060672758,,
fold_1,vit_small,97634230_1763367570_8_left_subarticular_stenosis_l2_l3,occlusion,0.8348477602005003,0.9210969373583794,0.9210969373583794,-0.08624917715787905,-0.08624917715787905,,
fold_1,vit_small,97634230_3235809257_10_spinal_canal_stenosis_l3_l4,occlusion,0.9591705456376074,0.9608744129538536,0.9608744129538536,-0.001703867316246166,-0.001703867316246166,,
fold_1,vit_small,97634230_3354355391_14_left_neural_foraminal_narrowing_l3_l4,occlusion,0.9331098213791847,0.9550599172711371,0.9583480641245842,-0.021950095891952404,-0.02523824274539943,,
fold_1,vit_small,109677683_710656432_13_right_subarticular_stenosis_l4_l5,occlusion,0.5907334715127945,0.4338978696614505,0.5040550470352173,0.15683560185134404,0.08667842447757723,,
fold_1,vit_small,109677683_1241324984_6_right_neural_foraminal_narrowing_l3_l4,occlusion,0.6956782005727291,0.7438479721546173,0.7438479721546173,-0.04816977158188818,-0.04816977158188818,,
fold_1,vit_small,112166434_566852271_9_left_subarticular_stenosis_l2_l3,occlusion,0.9168177723884584,0.9572239398956298,0.9572239398956298,-0.04040616750717141,-0.04040616750717141,,
fold_1,vit_small,112166434_626858322_4_right_neural_foraminal_narrowing_l1_l2,occlusion,0.9913926661014556,0.9967312783002852,0.9967312783002852,-0.005338612198829584,-0.005338612198829584,,
fold_1,vit_small,112166434_2665773591_8_spinal_canal_stenosis_l2_l3,occlusion,0.9934860602021216,0.9941801384091378,0.9941801384091378,-0.0006940782070161688,-0.0006940782070161688,,
fold_1,vit_small,113121178_577886028_11_spinal_canal_stenosis_l3_l4,occlusion,0.3948673501610756,0.4417122013866901,0.5782231643795968,-0.04684485122561449,-0.18335581421852115,,
fold_1,vit_small,113121178_1716134218_16_left_neural_foraminal_narrowing_l3_l4,occlusion,0.8265023842453957,0.8968900173902512,0.8968900173902512,-0.07038763314485552,-0.07038763314485552,,
fold_1,vit_small,113758629_2079378095_20_left_subarticular_stenosis_l2_l3,occlusion,0.666750055551529,0.898254057765007,0.9204892098903656,-0.231504002213478,-0.25373915433883665,,
fold_1,vit_small,113758629_2106961807_6_left_neural_foraminal_narrowing_l2_l3,occlusion,0.8208488866686819,0.8273754894733428,0.8948901429772377,-0.006526602804660886,-0.07404125630855574,,
fold_1,vit_small,113758629_2635875824_9_spinal_canal_stenosis_l3_l4,occlusion,0.9343732997775078,0.9864565476775168,0.9864565476775168,-0.052083247900008955,-0.052083247900008955,,
fold_1,vit_small,114899184_1364910156_36_right_subarticular_stenosis_l4_l5,occlusion,0.7187868297100066,0.7325740739703178,0.7325740739703178,-0.013787244260311193,-0.013787244260311193,,
fold_1,vit_small,114899184_1409087674_16_left_neural_foraminal_narrowing_l3_l4,occlusion,0.6858564049005509,0.7156751543283463,0.783518698811531,-0.029818749427795388,-0.09766229391098014,,
fold_2,cbm_leaky,26342422_226564374_4_right_neural_foraminal_narrowing_l1_l2,occlusion,0.9910572186112404,0.9808926954865456,0.991062279045582,0.010164523124694846,-5.060434341563891e-06,,
fold_2,cbm_leaky,26342422_307069509_3_left_subarticular_stenosis_l1_l2,occlusion,0.991092489659786,0.990728734433651,0.991123189032078,0.00036375522613507627,-3.069937229194242e-05,,
fold_2,cbm_leaky,26342422_2528347280_9_spinal_canal_stenosis_l1_l2,occlusion,0.9955489680171012,0.9955363556742668,0.9955626979470252,1.2612342834450452e-05,-1.3729929923989026e-05,,
fold_2,cbm_leaky,38281420_1178941473_3_left_subarticular_stenosis_l1_l2,occlusion,0.8874711468815802,0.9459051355719564,0.946141926944256,-0.05843398869037619,-0.05867078006267579,,
fold_2,cbm_leaky,38281420_2565838687_4_right_neural_foraminal_narrowing_l4_l5,occlusion,0.4059542682021855,0.8052797496318816,0.8052797496318816,-0.39932548142969615,-0.39932548142969615,,
fold_2,cbm_leaky,46494080_1543341132_3_left_subarticular_stenosis_l3_l4,occlusion,0.8188903421163559,0.8538456887006761,0.8538456887006761,-0.0349553465843202,-0.0349553465843202,,
fold_2,cbm_leaky,46494080_1763376930_8_spinal_canal_stenosis_l5_s1,occlusion,0.9769994348287582,0.979384896159172,0.979384896159172,-0.0023854613304138406,-0.0023854613304138406,,
fold_2,cbm_leaky,46494080_4061588226_13_right_neural_foraminal_narrowing_l5_s1,occlusion,0.6095488585531712,0.7251995533704758,0.7251995533704758,-0.11565069481730461,-0.11565069481730461,,
fold_2,cbm_leaky,52397721_2770638094_5_right_neural_foraminal_narrowing_l3_l4,occlusion,0.6260501742362976,0.6127917937934398,0.6886049509048461,0.013258380442857765,-0.06255477666854847,,
fold_2,cbm_leaky,52397721_3220885418_31_left_subarticular_stenosis_l3_l4,occlusion,0.6883121103048325,0.7065395191311836,0.7065395191311836,-0.0182274088263511,-0.0182274088263511,,
fold_2,cbm_leaky,70878995_2807935482_5_right_neural_foraminal_narrowing_l1_l2,occlusion,0.9912023156881332,0.9912756532430648,0.9912756532430648,-7.333755493155181e-05,-7.333755493155181e-05,,
fold_2,cbm_leaky,70878995_3022642562_8_spinal_canal_stenosis_l2_l3,occlusion,0.9842609256505964,0.9852377504110336,0.9852377504110336,-0.000976824760437145,-0.000976824760437145,,
fold_2,cbm_leaky,70878995_3493432031_37_right_subarticular_stenosis_l5_s1,occlusion,0.6789062466472388,0.6418241925537587,0.7270593099296094,0.03708205409348009,-0.04815306328237068,,
fold_2,cbm_leaky,71973234_1433976441_14_right_neural_foraminal_narrowing_l2_l3,occlusion,0.914656227827072,0.9445520609617232,0.9524616479873658,-0.029895833134651162,-0.03780542016029376,,
fold_2,cbm_leaky,71973234_1858127754_34_right_subarticular_stenosis_l5_s1,occlusion,0.6008680030703544,0.6159963384270667,0.6496812298893927,-0.015128335356712319,-0.048813226819038324,,
fold_2,cbm_leaky,76438935_2212277614_13_left_subarticular_stenosis_l3_l4,occlusion,0.7322971001267433,0.744004826247692,0.744004826247692,-0.011707726120948725,-0.011707726120948725,,
fold_2,cbm_leaky,76438935_3320474714_9_spinal_canal_stenosis_l5_s1,occlusion,0.9673167183995248,0.9623267158865928,0.9690556630492212,0.004990002512932024,-0.0017389446496963723,,
fold_2,cbm_leaky,76438935_3960750582_14_right_neural_foraminal_narrowing_l2_l3,occlusion,0.9209080971777438,0.9613199427723884,0.9613199427723884,-0.04041184559464461,-0.04041184559464461,,
fold_2,cbm_leaky,108348787_1437737002_20_right_subarticular_stenosis_l3_l4,occlusion,0.9054909281432628,0.9016398720443248,0.9102745614945889,0.0038510560989379883,-0.004783633351326033,,
fold_2,cbm_leaky,108348787_1964356067_16_left_neural_foraminal_narrowing_l4_l5,occlusion,0.5834362633526324,0.7023393370211124,0.7023393370211124,-0.11890307366847996,-0.11890307366847996,,
fold_2,cbm_leaky,110271740_688365235_4_right_neural_foraminal_narrowing_l2_l3,occlusion,0.9608501419425012,0.9602828934788704,0.9602828934788704,0.0005672484636307651,0.0005672484636307651,,
fold_2,cbm_leaky,110271740_1709508308_6_spinal_canal_stenosis_l5_s1,occlusion,0.775723211467266,0.8329695150256158,0.8329695150256158,-0.05724630355834981,-0.05724630355834981,,
