sample_id,method,label,target,deletion_auc,insertion_auc
cub_00006,gradcam,0,0,0.410779598474619,0.08798893865605348
cub_00006,gradcam++,0,0,0.18379659352649466,0.42524502505257256
cub_00006,integrated_gradients,0,0,0.03645165510097287,0.5630759576772106
cub_00006,gradient_shap,0,0,0.03875347823195626,0.5616430879192194
cub_00006,occlusion,0,0,0.06199246000905988,0.6488283222744939
cub_00006,guided_backprop,0,0,0.04117890571287718,0.5751834763635998
cub_00006,attention_rollout,0,0,0.09585507529845928,0.4244459735025884
cub_00008,gradcam,0,0,0.12633674963981323,0.16351917173997205
cub_00008,gradcam++,0,0,0.24304988803633026,0.18662522949307456
cub_00008,integrated_gradients,0,0,0.02445667449355824,0.43203272426326295
cub_00008,gradient_shap,0,0,0.02816332682305074,0.45372767102089706
cub_00008,occlusion,0,0,0.10706754325510699,0.6317581427894766
cub_00008,guided_backprop,0,0,0.0342205152483075,0.3410741527186473
cub_00008,attention_rollout,0,0,0.07429651033980918,0.34099617262545506
cub_00010,gradcam,0,2,0.023501815815689043,0.10013648776803163
cub_00010,gradcam++,0,2,0.039597417812910866,0.12443718592694494
cub_00010,integrated_gradients,0,2,0.010742857004515825,0.07863255957418003
cub_00010,gradient_shap,0,2,0.011745573271764441,0.0773041539461701
cub_00010,occlusion,0,2,0.06873711929656565,0.171297657454852
cub_00010,guided_backprop,0,2,0.010703107349036144,0.15828122823440935
cub_00010,attention_rollout,0,2,0.049653831348405224,0.0817044450668618
cub_00012,gradcam,0,0,0.09199182839074639,0.3568249499396188
cub_00012,gradcam++,0,0,0.06213260744698347,0.5359518377255881
cub_00012,integrated_gradients,0,0,0.08878056601388382,0.4424596727818425
cub_00012,gradient_shap,0,0,0.09173659241059796,0.44830935306817987
cub_00012,occlusion,0,0,0.050730040247435694,0.6103472470917041
cub_00012,guided_backprop,0,0,0.08746525474416558,0.4251669165387284
cub_00012,attention_rollout,0,0,0.030915121731231926,0.4853810157699626
cub_00015,gradcam,0,0,0.6364638621540507,0.43175638734537636
cub_00015,gradcam++,0,0,0.7290061300591333,0.26076428853848477
cub_00015,integrated_gradients,0,0,0.029233209809171965,0.5779055239334411
cub_00015,gradient_shap,0,0,0.028828084460110405,0.5750607206551649
cub_00015,occlusion,0,0,0.24570530554919973,0.7549127188569399
cub_00015,guided_backprop,0,0,0.03303693490743172,0.5802078703214647
cub_00015,attention_rollout,0,0,0.10184237106877846,0.6824711470137117
cub_00024,gradcam,0,0,0.6230694639554714,0.7450315922469599
cub_00024,gradcam++,0,0,0.730009455277468,0.2768357111490331
cub_00024,integrated_gradients,0,0,0.23355739072576398,0.7831773758371127
cub_00024,gradient_shap,0,0,0.23854798888933149,0.7876782481296686
cub_00024,occlusion,0,0,0.48838055685337173,0.8151256985467626
cub_00024,guided_backprop,0,0,0.23647725217888366,0.7505316857568688
cub_00024,attention_rollout,0,0,0.1989973756950349,0.8130191663833103
cub_00026,gradcam,0,0,0.2312293219874846,0.24109024962817782
cub_00026,gradcam++,0,0,0.1610808457713574,0.05276087684615047
cub_00026,integrated_gradients,0,0,0.021877159187715736,0.194051548767311
cub_00026,gradient_shap,0,0,0.022206317746895368,0.17380866680468898
cub_00026,occlusion,0,0,0.04618659397528972,0.5536938803474186
cub_00026,guided_backprop,0,0,0.023482313706335845,0.15684177361981708
cub_00026,attention_rollout,0,0,0.05599962302367203,0.14010314065089913
cub_00034,gradcam,0,0,0.4437190433643992,0.1502462456890498
cub_00034,gradcam++,0,0,0.3937920944794314,0.14600045733313888
cub_00034,integrated_gradients,0,0,0.022421300474525202,0.363249376478052
cub_00034,gradient_shap,0,0,0.022782207377895252,0.35387533027897006
cub_00034,occlusion,0,0,0.06049770044373873,0.5374159234837862
cub_00034,guided_backprop,0,0,0.020575149305659582,0.38677217807926356
cub_00034,attention_rollout,0,0,0.08760202729317826,0.3386234701029025
cub_00037,gradcam,0,0,0.02905490339326207,0.10088283856457562
cub_00037,gradcam++,0,0,0.04033970234158915,0.021382624169928005
cub_00037,integrated_gradients,0,0,0.01633468212603475,0.059745063641457805
cub_00037,gradient_shap,0,0,0.016466174152446913,0.06601304104406151
cub_00037,occlusion,0,0,0.02493429538735654,0.31575743853754834
cub_00037,guided_backprop,0,0,0.01677780387690291,0.04557595278456573
cub_00037,attention_rollout,0,0,0.021862198974849888,0.04891018280759452
cub_00049,gradcam,0,0,0.14801528299867642,0.04766591078005146
cub_00049,gradcam++,0,0,0.332263318632613,0.03452630259125723
cub_00049,integrated_gradients,0,0,0.021718728822816048,0.22554451659925684
cub_00049,gradient_shap,0,0,0.021741270926577273,0.21549284202628763
cub_00049,occlusion,0,0,0.030742375405679923,0.617292904664646
cub_00049,guided_backprop,0,0,0.021806377892426097,0.22046256715111665
cub_00049,attention_rollout,0,0,0.028641674652317303,0.22318191618542185
cub_00053,gradcam,0,0,0.1468626545829466,0.12602095124893817
cub_00053,gradcam++,0,0,0.17389462380415355,0.09829140703004664
cub_00053,integrated_gradients,0,0,0.033756608176190646,0.4144668223776533
cub_00053,gradient_shap,0,0,0.033301870521245294,0.4448802069568046
cub_00053,occlusion,0,0,0.07883736936782954,0.6533354051440255
cub_00053,guided_backprop,0,0,0.026284084396320396,0.35654006902186663
cub_00053,attention_rollout,0,0,0.2758747917279834,0.375961341659422
cub_00059,gradcam,0,0,0.12584179796685932,0.5692967537179356
cub_00059,gradcam++,0,0,0.604055481866817,0.2794079753482947
cub_00059,integrated_gradients,0,0,0.04094905597012258,0.7148263025417692
