sample_id,method,label,target,deletion_auc,insertion_auc
cub_00001,gradcam,0,0,0.12277720729471184,0.3794453683658502
cub_00001,gradcam++,0,0,0.21439797091879886,0.3374515925650484
cub_00001,integrated_gradients,0,0,0.12930521232774483,0.26587929024535695
cub_00001,gradient_shap,0,0,0.131641307764221,0.30721413034480066
cub_00001,occlusion,0,0,0.4810497743426823,0.4302230554749258
cub_00001,guided_backprop,0,0,0.31170315033523366,0.2731333042611368
cub_00002,gradcam,0,0,0.0976095324731432,0.7806854170165025
cub_00002,gradcam++,0,0,0.09194256698247047,0.7779607847216539
cub_00002,integrated_gradients,0,0,0.15336713945725933,0.7361680515925398
cub_00002,gradient_shap,0,0,0.10227864227490502,0.8280868794186972
cub_00002,occlusion,0,0,0.5067390965647064,0.8927252772613429
cub_00002,guided_backprop,0,0,0.28801081603160134,0.5382898794603533
cub_00014,gradcam,0,0,0.11332787639694292,0.7532224118825979
cub_00014,gradcam++,0,0,0.10708592139417307,0.7892557730316184
cub_00014,integrated_gradients,0,0,0.09733877958497036,0.6509763600188307
cub_00014,gradient_shap,0,0,0.08542916695587338,0.673707658064086
cub_00014,occlusion,0,0,0.48979284419910984,0.8169156582443975
cub_00014,guided_backprop,0,0,0.10982179605634883,0.6345544075476938
cub_00017,gradcam,0,0,0.09842778180027383,0.8101980324252508
cub_00017,gradcam++,0,0,0.10074943196959794,0.7832869968726301
cub_00017,integrated_gradients,0,0,0.2395376193569973,0.6356734814238735
cub_00017,gradient_shap,0,0,0.2230261685443111,0.6140035235788672
cub_00017,occlusion,0,0,0.5870219671516679,0.8585615012212657
cub_00017,guided_backprop,0,0,0.3768989962642081,0.5287785731721669
cub_00018,gradcam,0,0,0.12352994749089706,0.5914273610687815
cub_00018,gradcam++,0,0,0.19874571099644528,0.46279606440803034
cub_00018,integrated_gradients,0,0,0.08468169403495268,0.5629742872784846
cub_00018,gradient_shap,0,0,0.06980881177587436,0.5829219348612241
cub_00018,occlusion,0,0,0.2844280970399269,0.6704909977852367
cub_00018,guided_backprop,0,0,0.0919665064429864,0.5331233849399724
cub_00020,gradcam,0,0,0.06944804795784877,0.551529051864054
cub_00020,gradcam++,0,0,0.1276738782296889,0.2642600878723897
cub_00020,integrated_gradients,0,0,0.04362195171997883,0.34834844538709153
cub_00020,gradient_shap,0,0,0.034730628691613676,0.34044602141657376
cub_00020,occlusion,0,0,0.06112945571076125,0.5959880802198313
cub_00020,guided_backprop,0,0,0.042844684177543974,0.20903751494479364
cub_00029,gradcam,0,0,0.0843711130437441,0.6888124678633176
cub_00029,gradcam++,0,0,0.1108460078481585,0.6627651663380675
cub_00029,integrated_gradients,0,0,0.10355249514104799,0.5579072669032029
cub_00029,gradient_shap,0,0,0.1065436550998129,0.5502448105136863
cub_00029,occlusion,0,0,0.2173742326325737,0.8177203382714651
cub_00029,guided_backprop,0,0,0.10708719613030553,0.6163265610230154
cub_00035,gradcam,0,0,0.1524146914249286,0.6609467108151875
cub_00035,gradcam++,0,0,0.1959664351306856,0.6120589958853088
cub_00035,integrated_gradients,0,0,0.09514047232223677,0.655273208685685
