model,fold,weighted_log_loss,balanced_accuracy,macro_f1,ordinal_mae,skip_error_rate,accuracy,auc_ovr,condition_left_neural_foraminal_narrowing_weighted_log_loss,condition_left_neural_foraminal_narrowing_balanced_accuracy,condition_left_neural_foraminal_narrowing_macro_f1,condition_left_neural_foraminal_narrowing_ordinal_mae,condition_left_neural_foraminal_narrowing_skip_error_rate,condition_left_neural_foraminal_narrowing_accuracy,condition_left_neural_foraminal_narrowing_auc_ovr,condition_left_subarticular_stenosis_weighted_log_loss,condition_left_subarticular_stenosis_balanced_accuracy,condition_left_subarticular_stenosis_macro_f1,condition_left_subarticular_stenosis_ordinal_mae,condition_left_subarticular_stenosis_skip_error_rate,condition_left_subarticular_stenosis_accuracy,condition_left_subarticular_stenosis_auc_ovr,condition_right_neural_foraminal_narrowing_weighted_log_loss,condition_right_neural_foraminal_narrowing_balanced_accuracy,condition_right_neural_foraminal_narrowing_macro_f1,condition_right_neural_foraminal_narrowing_ordinal_mae,condition_right_neural_foraminal_narrowing_skip_error_rate,condition_right_neural_foraminal_narrowing_accuracy,condition_right_neural_foraminal_narrowing_auc_ovr,condition_right_subarticular_stenosis_weighted_log_loss,condition_right_subarticular_stenosis_balanced_accuracy,condition_right_subarticular_stenosis_macro_f1,condition_right_subarticular_stenosis_ordinal_mae,condition_right_subarticular_stenosis_skip_error_rate,condition_right_subarticular_stenosis_accuracy,condition_right_subarticular_stenosis_auc_ovr,condition_spinal_canal_stenosis_weighted_log_loss,condition_spinal_canal_stenosis_balanced_accuracy,condition_spinal_canal_stenosis_macro_f1,condition_spinal_canal_stenosis_ordinal_mae,condition_spinal_canal_stenosis_skip_error_rate,condition_spinal_canal_stenosis_accuracy,condition_spinal_canal_stenosis_auc_ovr,level_l1_l2_weighted_log_loss,level_l1_l2_balanced_accuracy,level_l1_l2_macro_f1,level_l1_l2_ordinal_mae,level_l1_l2_skip_error_rate,level_l1_l2_accuracy,level_l1_l2_auc_ovr,level_l2_l3_weighted_log_loss,level_l2_l3_balanced_accuracy,level_l2_l3_macro_f1,level_l2_l3_ordinal_mae,level_l2_l3_skip_error_rate,level_l2_l3_accuracy,level_l2_l3_auc_ovr,level_l3_l4_weighted_log_loss,level_l3_l4_balanced_accuracy,level_l3_l4_macro_f1,level_l3_l4_ordinal_mae,level_l3_l4_skip_error_rate,level_l3_l4_accuracy,level_l3_l4_auc_ovr,level_l4_l5_weighted_log_loss,level_l4_l5_balanced_accuracy,level_l4_l5_macro_f1,level_l4_l5_ordinal_mae,level_l4_l5_skip_error_rate,level_l4_l5_accuracy,level_l4_l5_auc_ovr,level_l5_s1_weighted_log_loss,level_l5_s1_balanced_accuracy,level_l5_s1_macro_f1,level_l5_s1_ordinal_mae,level_l5_s1_skip_error_rate,level_l5_s1_accuracy,level_l5_s1_auc_ovr
densenet121,fold_1,0.5240196970129061,0.7142637789114424,0.6691532045056059,0.19491874099979428,0.009668792429541247,0.814750051429747,0.9133084095465702,0.5146058674398585,0.7349641577060932,0.6729878291638052,0.18686868686868688,0.00404040404040404,0.8171717171717172,0.9151461007856586,0.5922231261642417,0.6947210549727195,0.6443931014440527,0.2612330198537095,0.018286311389759665,0.7570532915360502,0.8949479424393888,0.5226523390229665,0.6804653763043174,0.6560217857934924,0.18683001531393567,0.00408371618172537,0.8172537008677897,0.9045675002719172,0.6015899456231223,0.7032782356447497,0.6582033218190014,0.23563218390804597,0.017763845350052248,0.7821316614420063,0.8973276332534571,0.3639549045824478,0.7264385712620935,0.6952324311057373,0.10639386189258312,0.004603580562659846,0.8982097186700767,0.9506867105732567,0.1693651945530185,0.567188045448915,0.5939567785680756,0.04208843899840171,0.0015982951518380393,0.9595098561534363,0.972831912475724,0.3887648152851912,0.6703031051807923,0.6530898467776761,0.1078838174273859,0.005705394190871369,0.8978215767634855,0.9295710926074406,0.5597200875164123,0.7067515978173283,0.678596234414577,0.21417721518987343,0.004556962025316456,0.790379746835443,0.8965518633460744,0.6890793291472475,0.6884554569155005,0.6491388827148662,0.3392494929006085,0.017748478701825558,0.678498985801217,0.8601432503347272,0.654279995252575,0.6742306796320454,0.6206030800093935,0.26192893401015227,0.018274111675126905,0.7563451776649747,0.875715742426971
densenet121,fold_2,0.548272723060094,0.7073514769979953,0.67658667010441,0.20543713314797651,0.006075584388837401,0.8006384512408609,0.9180291487267077,0.5548064650879239,0.6406343718805818,0.6352938303557717,0.21417721518987343,0.0030379746835443038,0.7888607594936708,0.9076040422685225,0.6149214707642628,0.7064789346767885,0.6889780525698218,0.22460732984293194,0.005759162303664921,0.7811518324607329,0.9103117245437763,0.585525598533863,0.6662923108535167,0.6426297103808086,0.20862944162436547,0.005076142131979695,0.7964467005076142,0.9021755606126272,0.5916224446059839,0.7109152708208746,0.6726537193016308,0.2534031413612565,0.008900523560209424,0.7554973821989529,0.9049318130371278,0.3697988177294104,0.7446798115041758,0.6790036691697446,0.12744090441932168,0.007708119218910586,0.8802672147995889,0.9509665893464186,0.20479675986858323,0.7115896657496127,0.6798296749679386,0.05475810738968634,0.001594896331738437,0.9468367889420521,0.9612586592852055,0.3903713791165865,0.6789445066651695,0.6346545941524261,0.1325678496868476,0.0036534446764091857,0.8710855949895616,0.9415414149222006,0.5830845055573256,0.7120997449997759,0.6809229088110006,0.23314749113025848,0.0030410542321338066,0.7698935631018753,0.9057924742739868,0.6688104793408549,0.6987268267386266,0.6795024000823803,0.32083122149011656,0.012164216928535226,0.6913329954384186,0.8783540677540813,0.7424519721245626,0.6092700234281057,0.5887267146144951,0.2769308943089431,0.009654471544715448,0.7327235772357723,0.862737776712217
efficientnet_b4,fold_0,0.6313848626312675,0.6751191603218857,0.6339495500761841,0.23078514533981587,0.011792696803558498,0.7810075514637427,0.8929530008213767,0.6563903643928268,0.6366690425082256,0.6046651037217076,0.22455242966751918,0.011764705882352941,0.7872122762148338,0.88198845471049,0.7015193128922198,0.6853495091640233,0.6354892791421003,0.2887139107611549,0.013123359580052493,0.7244094488188977,0.8739787715245878,0.6140995273824761,0.6523506080941371,0.6067039757118754,0.23324808184143223,0.0076726342710997444,0.7744245524296676,0.8816254532795159,0.7263650500085579,0.6591100591353372,0.6282459706598521,0.2824267782426778,0.014121338912133892,0.731694560669456,0.8744008223662078,0.4264844563274719,0.6799893096423739,0.6416975711012948,0.1268041237113402,0.012371134020618556,0.8855670103092783,0.9365086388467013,0.2521057933112823,0.6156906533468742,0.5733413456188378,0.0732484076433121,0.0031847133757961785,0.9299363057324841,0.9419180041768686,0.4795065205093075,0.6717356936941506,0.6239116081117506,0.14606155451225875,0.006259780907668232,0.8601982263954095,0.9186787925731945,0.6494466882257515,0.6851737373051187,0.6512483490054607,0.25357873210633947,0.0035787321063394683,0.75,0.878675987225425,0.8222280506755363,0.642511508970188,0.6212478270902534,0.3612672457843638,0.015329586101175269,0.6540623403168114,0.8424413780715913,0.7909985129778773,0.6241557488690915,0.5803689719721538,0.31233998975934457,0.030209933435739886,0.7178699436763953,0.8370283006857276
efficientnet_b4,fold_1,0.6431859070680068,0.6716455654502033,0.6249934592316257,0.2392511828841802,0.011108825344579305,0.7718576424603991,0.8859599388992226,0.643101369370707,0.6145997610513739,0.5766762910062252,0.2494949494949495,0.0065656565656565654,0.7570707070707071,0.8740403867101675,0.6882625224443615,0.6617480271117357,0.6269384793139138,0.27011494252873564,0.014106583072100314,0.7439916405433646,0.876648778813403,0.6632798752475008,0.6184221737569899,0.5921281011645864,0.2506380806533946,0.002041858090862685,0.7514037774374681,0.8682488556837606,0.7139107356849322,0.6774695551332504,0.6295522493725644,0.2779519331243469,0.017241379310344827,0.7392894461859979,0.8726381733348642,0.48560888019838816,0.6839903120123118,0.6187045581423528,0.1493606138107417,0.015856777493606138,0.8664961636828644,0.9176870353640373,0.225267023065611,0.6088730110469242,0.5297571327871489,0.07298881193393714,0.004794885455514118,0.931806073521577,0.9453203410377616,0.5206160054707136,0.6104936118257532,0.5650924935479489,0.15975103734439833,0.005705394190871369,0.845954356846473,0.8918058547485167,0.7345500076237848,0.6425757078899017,0.6170265613797506,0.25518987341772154,0.007088607594936709,0.7518987341772152,0.869626187601377,0.7938853270096476,0.6468591831983405,0.6070898276312487,0.38995943204868155,0.016734279918864097,0.6267748478701826,0.8277428670967186,0.7713587308799926,0.6241445495322148,0.5885558791943791,0.3086294416243655,0.02081218274111675,0.7121827411167513,0.8333906196548618
efficientnet_b4,fold_2,0.6754249405982865,0.6608998665096402,0.5876871068480929,0.3165482442590876,0.023375553496035425,0.7068273092369478,0.8663158101031821,0.7214463644779512,0.6283601522185212,0.5303763949036026,0.3762025316455696,0.02379746835443038,0.6475949367088608,0.8397002797452578,0.6809496120721361,0.6586287908601958,0.6174886602243419,0.31884816753926704,0.016230366492146597,0.6973821989528796,0.8677823974735928,0.7285750882901224,0.6173698113635264,0.519884421911739,0.35583756345177664,0.023857868020304568,0.6680203045685279,0.8312240496716017,0.6983274126381421,0.6789839318374374,0.6299804438365662,0.3089005235602094,0.025130890052356022,0.7162303664921466,0.8695827251250087,0.5355084684244358,0.6734785189841369,0.5767006937001095,0.22147995889003083,0.02774922918807811,0.8062692702980473,0.9059930736802707,0.2714428234693503,0.648683146534394,0.619648676324411,0.07283359914938863,0.003189792663476874,0.9303561935140883,0.9305416552115341,0.5468760413416089,0.6419824409502336,0.556168861624902,0.22286012526096033,0.012526096033402923,0.7896659707724426,0.8809690969774788,0.7179544395455094,0.6496376120641054,0.5903791442359044,0.35428281804358847,0.00963000506842372,0.6553471870248353,0.8521666667428677,0.8255482421001974,0.590227131172062,0.5405270876178516,0.49923973644196656,0.03497212366953877,0.5357323872275722,0.7984336275276988,0.8452341577460964,0.5949766709162819,0.5184683035654564,0.41971544715447157,0.05538617886178862,0.635670731707317,0.7982487636973571
resnet50,fold_0,0.5629855262298707,0.7185768220970884,0.6541020527243995,0.22675080169649323,0.011068583841936486,0.7843177821454432,0.9057843729541847,0.6302637281518328,0.6575376336065551,0.6002605200112706,0.2485933503836317,0.006138107416879796,0.7575447570332481,0.8918761329071486,0.5947133212748987,0.7391979981710136,0.6703572055640374,0.2509186351706037,0.01679790026246719,0.7658792650918635,0.9001957108569018,0.5269659413932856,0.70502596798038,0.6513222167815672,0.22199488491048594,0.003069053708439898,0.781074168797954,0.9067880293106928,0.6312981571295571,0.6982613674663726,0.6524020438206487,0.26673640167364016,0.014644351464435146,0.747907949790795,0.8885259770652739,0.4099480163471351,0.7301291868936945,0.6444366436892781,0.1463917525773196,0.014948453608247423,0.8685567010309279,0.9315577414031088,0.20262628255776957,0.6230221236594425,0.582702871402033,0.05785562632696391,0.0031847133757961785,0.9453290870488322,0.9652927349828486,0.3922184627438573,0.7005419023223177,0.6505678417591031,0.13197704747000522,0.0026082420448617634,0.8706311945748565,0.9377648606270431,0.5910703744024716,0.7264184004274354,0.660922195764852,0.25153374233128833,0.0066462167689161555,0.7551124744376279,0.8940082189295371,0.748033208570072,0.6914984497991467,0.639494195126184,0.3663771078180889,0.017373530914665303,0.6509964230965763,0.8511712439254886,0.7214897319025599,0.6387751545847445,0.5844687114926596,0.31797235023041476,0.025089605734767026,0.7071172555043522,0.8526214744533149
resnet50,fold_1,0.5638085570925064,0.7020883917144122,0.643653521058945,0.2323595967907838,0.010491668380991566,0.7781320715902078,0.8999197079887132,0.5629808827369744,0.7020122887864823,0.5993616149610802,0.2636363636363636,0.00909090909090909,0.7454545454545455,0.8931931936470955,0.5979895523419354,0.7002171360113824,0.6651999069606586,0.2471264367816092,0.014629049111807733,0.7675026123301986,0.8996536217894654,0.5738893553557489,0.7090080062215529,0.6144176685525227,0.2659520163348647,0.009188361408882083,0.7432363450740174,0.8865998254908106,0.6266290040816932,0.6865451897514466,0.6404165831301509,0.2560083594566353,0.013061650992685475,0.7570532915360502,0.8891803487177237,0.43980543882749845,0.7086528122676067,0.664855325434932,0.12941176470588237,0.006649616368286445,0.8772378516624041,0.938006671414709,0.1919685444949407,0.5940213168474038,0.5482709886728351,0.05700586041555674,0.004262120404901438,0.9472562599893447,0.9622126520802556,0.4399883721633617,0.6201835540245255,0.5736136117136192,0.15404564315352698,0.005705394190871369,0.8516597510373444,0.910489014290856,0.6082906169672623,0.6855637892212293,0.650627319290976,0.2491139240506329,0.004050632911392405,0.7549367088607595,0.890140142168328,0.7168812450571959,0.6753741878242977,0.6322413740184675,0.3686612576064909,0.013184584178498986,0.6445233265720081,0.8460205909906815,0.7029881111558106,0.6488303285824719,0.5820060175193303,0.32284263959390863,0.024873096446700507,0.7020304568527919,0.8417964317497453
resnet50,fold_2,0.5919140522042076,0.6804734435179514,0.6385649551978724,0.2469364638039337,0.01143033673154155,0.7644938729276078,0.8945561123767328,0.621664411674507,0.6220388374209228,0.5852194647795192,0.2683544303797468,0.010632911392405063,0.7422784810126583,0.8757061616370732,0.6417347547213206,0.6798801875484578,0.6424560056840529,0.2973821989528796,0.009424083769633508,0.7120418848167539,0.8836597240907266,0.6237854686408147,0.6362343846864663,0.5827845517849171,0.2512690355329949,0.008629441624365483,0.7573604060913706,0.8759675736286284,0.617227833523764,0.6946598287313585,0.6641756702681073,0.2732984293193717,0.012041884816753926,0.7387434554973822,0.8915870218811781,0.43579472813099784,0.6769799620184008,0.631123616624124,0.14542651593011305,0.01644398766700925,0.8710174717368961,0.9290305847788222,0.23776222327455881,0.5949638825267324,0.610707257319571,0.05741626794258373,0.001594896331738437,0.9441786283891547,0.9477300502601942,0.43845004791322806,0.6234144689588533,0.6005134367575717,0.14509394572025053,0.0041753653444676405,0.8590814196242171,0.917937171625591,0.6402275588663578,0.6863702536559239,0.6432850920200127,0.2873796249366447,0.007602635580334516,0.7202230106436898,0.8755278207243234,0.7110979787871258,0.6559024831887266,0.6257220582340256,0.3907754688291941,0.017232640648758235,0.6264571718195641,0.8492351749178694,0.7784505696734353,0.5818518337593683,0.5441030327158416,0.34247967479674796,0.025914634146341462,0.6834349593495935,0.819576844296329
vit_small,fold_0,0.5027233976111649,0.7515243224297388,0.6952505225756437,0.20006206682528188,0.006413571945794973,0.8063515051205131,0.9256712685510763,0.5357980054823019,0.7085060998350724,0.6494341905309905,0.22506393861892582,0.003069053708439898,0.7780051150895141,0.9133665266872715,0.522937456092659,0.763060637438421,0.7157680344547654,0.2094488188976378,0.005774278215223097,0.7963254593175852,0.9201934642194095,0.48928610769260433,0.7768422228193144,0.6923264852396747,0.21074168797953965,0.005626598465473146,0.7948849104859335,0.9243073612071514,0.5977621400714477,0.7245926785550143,0.6896800799541195,0.2405857740585774,0.00889121338912134,0.768305439330544,0.9095209978994929,0.3433608235031895,0.7692676218075992,0.6954303788139852,0.11494845360824742,0.008762886597938144,0.8938144329896908,0.9576710111127156,0.18526240668632526,0.7149589743944031,0.6633622970374881,0.05148619957537155,0.0010615711252653928,0.9495753715498938,0.9707801792760887,0.37210218777548737,0.7567547574965973,0.6941576754964179,0.12936880542514345,0.003129890453834116,0.8737610850286907,0.9488449335062347,0.5100208969065705,0.7463457989425177,0.6953885523156789,0.22443762781186094,0.003067484662576687,0.7786298568507157,0.9224470165422615,0.6610147410182218,0.7061990313898711,0.6734891727701408,0.31936637710781807,0.009708737864077669,0.6903423607562595,0.8805203311141359,0.6483351510989229,0.7181211788578015,0.6572268816446054,0.26881720430107525,0.014848950332821301,0.746031746031746,0.8835270564148004
vit_small,fold_1,0.5146809763095316,0.6891495049519754,0.6645114019101909,0.19389014606048138,0.005657272166220942,0.8117671261057395,0.9137371423601072,0.5001888299487667,0.6909404335210786,0.6608689265609725,0.17626262626262626,0.004545454545454545,0.8282828282828283,0.9119742165803548,0.5857509598950589,0.695496049491379,0.6576250838517296,0.26436781609195403,0.0041797283176593526,0.7398119122257053,0.9004023187116322,0.5262088706718167,0.6620869712833714,0.6404634928928474,0.17815211842776926,0.005104645227156712,0.8269525267993875,0.9030629610426959,0.6096531575514064,0.6695103365785576,0.6389366437213327,0.2607105538140021,0.008881922675026124,0.7481713688610241,0.8923815586930114,0.3225693658899111,0.7346236533949405,0.7053044070876874,0.09309462915601023,0.005626598465473146,0.9125319693094629,0.958779244282292,0.16988818834798278,0.5274399513529949,0.5431943772066139,0.04421949920085243,0.0015982951518380393,0.9573787959509856,0.9695486886609722,0.40116535787304525,0.635480287988682,0.6252757606948912,0.11773858921161826,0.0031120331950207467,0.8853734439834025,0.9214502779827128,0.5598183189606909,0.669217015798357,0.66094389913716,0.21468354430379746,0.002531645569620253,0.7878481012658228,0.8975067190243222,0.6610660093175015,0.6714468986710173,0.6461572592022183,0.3275862068965517,0.012677484787018255,0.6850912778904665,0.8638114176461341,0.6335491343261856,0.6657771553771388,0.6424971417953386,0.2563451776649746,0.008121827411167513,0.7517766497461928,0.8743256473657358
vit_small,fold_2,0.5439728791558924,0.6912726177604481,0.6699889380489782,0.20543713314797651,0.005560704355885079,0.8001235712079086,0.9132627708406164,0.5794195968161421,0.6554427153491854,0.6475504912286522,0.19544303797468354,0.004050632911392405,0.8086075949367089,0.9011929886603357,0.6194852273197421,0.6844323178766665,0.6531822931301868,0.2774869109947644,0.005235602094240838,0.7277486910994765,0.8924811466008716,0.5527948360427324,0.6638027499560895,0.6496397874978959,0.18984771573604062,0.0040609137055837565,0.8142131979695432,0.9047129967759643,0.5842212178166291,0.687794219780865,0.65538953711614,0.27486910994764396,0.008376963350785341,0.7335078534031414,0.899487260188743,0.35717215650152506,0.7212499373942306,0.7231560552012395,0.09249743062692703,0.006166495375128468,0.9136690647482014,0.9585347938036285,0.22144207995858983,0.6255925840595227,0.6271606536810924,0.05688463583200425,0.001063264221158958,0.9441786283891547,0.9559603214440319,0.39777416594255216,0.6427062627740033,0.6243979709733989,0.12943632567849686,0.0020876826722338203,0.872651356993737,0.9354225810042068,0.5681766464246158,0.6978496405299253,0.6926669192590323,0.21946274708565636,0.002534211860111505,0.7830714647744551,0.9045304466982573,0.6820639216505583,0.6855221024683882,0.6689507166517936,0.3253928028383173,0.011657374556512924,0.6862645717181957,0.8660140624764545,0.7020294171946374,0.59940924062257,0.580034806348671,0.28709349593495936,0.01016260162601626,0.7230691056910569,0.8608767495309309
