sample_id,consensus_insertion_auc,consensus_expert_roi,fw_consensus_insertion_auc,fw_consensus_expert_roi,uniform_consensus_insertion_auc,uniform_consensus_expert_roi,topk_consensus_insertion_auc,topk_consensus_expert_roi,topk_methods,weight_gradcam,weight_gradcam++,weight_integrated_gradients,weight_gradient_shap,weight_occlusion,weight_guided_backprop,weight_attention_rollout
11340341_1224932122_5_left_subarticular_stenosis_l1_l2,0.9855261638760568,0.2594129145145416,0.9855261638760568,0.2594129145145416,0.9855129346251487,0.2582310140132904,0.9888214036822318,0.28260523080825806,attention_rollout gradient_shap occlusion,0.13969132655648617,0.1401664200857728,0.14336791617183856,0.1445735250315204,0.14454150126315252,0.14244866892110009,0.14521064197012945
11340341_2231042680_5_right_neural_foraminal_narrowing_l4_l5,0.43663889616727825,0.28066545724868774,0.43663889616727825,0.28066545724868774,0.4285881534218788,0.28056350350379944,0.5176324844360352,0.21225135028362274,gradient_shap integrated_gradients guided_backprop,0.14351675131201044,0.1316743375250173,0.14916015674620328,0.15371446366153393,0.13755112639026776,0.1444678940736492,0.1399152702913181
11340341_3543553307_10_spinal_canal_stenosis_l1_l2,0.991782332956791,0.2500194311141968,0.991782332956791,0.2500194311141968,0.9919367864727974,0.24982520937919617,0.9904559835791589,0.26685038208961487,occlusion attention_rollout gradcam++,0.14377452552690317,0.1438733857528625,0.1417881274051065,0.1417961647535489,0.14432154145752613,0.14016270600379246,0.14428354910026037
59576878_1786504756_4_right_neural_foraminal_narrowing_l3_l4,0.5728087946772574,0.28260523080825806,0.5728087946772574,0.28260523080825806,0.5722940057516098,0.28260523080825806,0.5855345398187637,0.28260523080825806,attention_rollout guided_backprop gradient_shap,0.14296517887122515,0.13676099823320967,0.14160581812451822,0.14408458871654675,0.14154705731855108,0.14594411650084102,0.1470922422351081
59576878_2414228193_3_left_subarticular_stenosis_l1_l2,0.9465754061937333,0.26874852180480957,0.9465754061937333,0.26874852180480957,0.946558117866516,0.2676489055156708,0.956677770614624,0.27985045313835144,attention_rollout gradient_shap integrated_gradients,0.14018984076402324,0.1462395947745897,0.14670585522948584,0.14688600536455831,0.12636695536469209,0.14414030834387512,0.14947144015877567
73783367_1885677897_11_left_subarticular_stenosis_l1_l2,0.968834674358368,0.2380915731191635,0.968834674358368,0.2380915731191635,0.9583761751651764,0.21508949995040894,0.9853636026382446,0.28219637274742126,attention_rollout integrated_gradients occlusion,0.11577099865890933,0.1380147899775995,0.14943679800774307,0.1485631445612302,0.14915314219176695,0.14823597595044538,0.15082515065230553
73783367_2087785373_5_left_neural_foraminal_narrowing_l1_l2,0.9599932387471198,0.24856433272361755,0.9599932387471198,0.24856433272361755,0.9599656656384468,0.24866123497486115,0.9575550302863121,0.1361485719680786,gradcam++ gradcam integrated_gradients,0.14375293420420387,0.14380490845330654,0.14340203029257204,0.1421620557932268,0.14210731469331203,0.14280888427209165,0.1419618722912871
73783367_2639788488_7_spinal_canal_stenosis_l1_l2,0.9895340651273726,0.21683557331562042,0.9895340651273726,0.21683557331562042,0.9895212531089783,0.21701966226100922,0.9891501843929291,0.21354244649410248,gradcam attention_rollout gradcam++,0.14493797919864637,0.14461612743914187,0.14062089842680045,0.14179021896814334,0.14314346459871383,0.14010629864169086,0.14478501272686325
88465004_2838498199_14_left_subarticular_stenosis_l3_l4,0.6831159148365258,0.25069963932037354,0.6831159148365258,0.25069963932037354,0.6826980400830507,0.2229401022195816,0.6733370494097471,0.23894964158535004,gradient_shap guided_backprop integrated_gradients,0.11767982592595846,0.09670105462049808,0.1578635427893804,0.16029767103730302,0.15580711894042368,0.15899631709113918,0.15265446959529727
88465004_3579504941_13_left_neural_foraminal_narrowing_l1_l2,0.991480976343155,0.2641628086566925,0.991480976343155,0.2641628086566925,0.9914323329925536,0.2637656033039093,0.9913911849260331,0.28219637274742126,attention_rollout guided_backprop gradient_shap,0.1389946323377774,0.1420839840476184,0.14329514442793315,0.14379761822940407,0.1436263434761058,0.14395062818022275,0.14425164930093845
