sample_id,method,label,target,deletion_auc,insertion_auc
cub_00001,gradcam,0,0,0.22566683779004965,0.13681761558691502
cub_00001,gradcam++,0,0,0.41020333723863583,0.032251832610927504
cub_00001,integrated_gradients,0,0,0.25413521269219924,0.13406283308286218
cub_00001,gradient_shap,0,0,0.22164581598481164,0.13270368187513668
cub_00001,occlusion,0,0,0.2080173177062534,0.30384398378664623
cub_00001,guided_backprop,0,0,0.1369264563225443,0.3317727423127507
cub_00001,attention_rollout,0,0,0.21511281571583823,0.07724814482498912
cub_00002,gradcam,0,0,0.6873598007834516,0.3375624762207735
cub_00002,gradcam++,0,0,0.6043069037259557,0.5633313508471472
cub_00002,integrated_gradients,0,0,0.1459201221878175,0.44605558030889364
cub_00002,gradient_shap,0,0,0.09450003246311099,0.569500291935401
cub_00002,occlusion,0,0,0.8072515985346399,0.6375170264742337
cub_00002,guided_backprop,0,0,0.2484245390864089,0.5738684418494813
cub_00002,attention_rollout,0,0,0.12395048282924108,0.7828311033896171
cub_00014,gradcam,0,0,0.2783128890558146,0.05391261993499935
cub_00014,gradcam++,0,0,0.2782688144710846,0.026664600917138133
cub_00014,integrated_gradients,0,0,0.025998307860572823,0.272083746350836
cub_00014,gradient_shap,0,0,0.025248356501106173,0.3288743459794204
cub_00014,occlusion,0,0,0.721051216160413,0.6959020942798816
cub_00014,guided_backprop,0,0,0.02480451574374456,0.21418343221303074
cub_00014,attention_rollout,0,0,0.09543542416067793,0.6495054092607462
cub_00017,gradcam,0,0,0.14379020346677865,0.11751684345363168
cub_00017,gradcam++,0,0,0.38167212428525094,0.6896156570524908
cub_00017,integrated_gradients,0,0,0.06758080898434857,0.20662501631304617
cub_00017,gradient_shap,0,0,0.03927797178330365,0.30510378502076485
cub_00017,occlusion,0,0,0.40398669018177313,0.6937906172475777
cub_00017,guided_backprop,0,0,0.08780937473638915,0.1706045950908446
cub_00017,attention_rollout,0,0,0.07710687684302683,0.5481221181689762
cub_00018,gradcam,0,0,0.5319403275498188,0.7369804188492708
cub_00018,gradcam++,0,0,0.7364083156338894,0.19467113018617963
cub_00018,integrated_gradients,0,0,0.12850154549232684,0.6159074820228851
cub_00018,gradient_shap,0,0,0.07005368130048738,0.6792146338964813
cub_00018,occlusion,0,0,0.8543061502627096,0.8019247727352196
cub_00018,guided_backprop,0,0,0.0973920651478693,0.655799161863979
cub_00018,attention_rollout,0,0,0.19253930618870072,0.7962458163849078
cub_00020,gradcam,0,0,0.23800967618590224,0.15880390311358497
cub_00020,gradcam++,0,0,0.14426686750957746,0.1798152796094655
cub_00020,integrated_gradients,0,0,0.030657197284745055,0.17235649644280782
cub_00020,gradient_shap,0,0,0.017818051588255914,0.276865651179105
cub_00020,occlusion,0,0,0.09299636814976112,0.19666718958178533
cub_00020,guided_backprop,0,0,0.018990214180666955,0.26893318099901076
cub_00020,attention_rollout,0,0,0.0966098131146282,0.26369879488484
cub_00029,gradcam,0,0,0.032334416246158064,0.16395239046541973
cub_00029,gradcam++,0,0,0.09336388860538135,0.048449524812167494
cub_00029,integrated_gradients,0,0,0.06694653026643209,0.05546800004085524
