sample_id,method,label,target,deletion_auc,insertion_auc
cub_00006,gradcam,0,0,0.17414177976315845,0.6065604558796621
cub_00006,gradcam++,0,0,0.15923717300174758,0.5278620889585
cub_00006,integrated_gradients,0,0,0.1724669712246396,0.5502627256675624
cub_00006,gradient_shap,0,0,0.11364959190832452,0.6771569803240709
cub_00006,occlusion,0,0,0.14974612368969248,0.7040354963275606
cub_00006,guided_backprop,0,0,0.3742441449896433,0.4470575482002459
cub_00008,gradcam,0,0,0.17128691527759657,0.6702971384394912
cub_00008,gradcam++,0,0,0.178832582954783,0.7159774025785737
cub_00008,integrated_gradients,0,0,0.059320198674686256,0.5062853822833858
cub_00008,gradient_shap,0,0,0.0436065804446116,0.5110299036023207
cub_00008,occlusion,0,0,0.17409288068301979,0.7944641016307286
cub_00008,guided_backprop,0,0,0.07925051080528647,0.47174617954296993
cub_00010,gradcam,0,0,0.06374400962376968,0.20775619886117055
cub_00010,gradcam++,0,0,0.08537746453948786,0.28763881433987987
cub_00010,integrated_gradients,0,0,0.016541554033756258,0.22735539803979918
cub_00010,gradient_shap,0,0,0.014433434300008232,0.2197358878562227
cub_00010,occlusion,0,0,0.023363508447073404,0.26047985246405003
cub_00010,guided_backprop,0,0,0.03540193202206865,0.2633667764137499
cub_00012,gradcam,0,0,0.10363873430760578,0.5101253043976612
cub_00012,gradcam++,0,0,0.07797524040797728,0.49682090455899014
cub_00012,integrated_gradients,0,0,0.17158022379735485,0.5284910575137474
cub_00012,gradient_shap,0,0,0.14574560740729794,0.574154311453458
cub_00012,occlusion,0,0,0.11832487554056571,0.7548953693243675
cub_00012,guided_backprop,0,0,0.247261492209509,0.5858887449721806
cub_00015,gradcam,0,0,0.11986141566303561,0.71943150422303
cub_00015,gradcam++,0,0,0.13802600878989327,0.6772976373205892
cub_00015,integrated_gradients,0,0,0.041168459120672206,0.40907535881269713
cub_00015,gradient_shap,0,0,0.05476762236794458,0.5308013789588586
cub_00015,occlusion,0,0,0.16344530269270766,0.7861154942889699
cub_00015,guided_backprop,0,0,0.10584396884078161,0.2932052128948271
cub_00024,gradcam,0,0,0.291930493793916,0.7177161797764711
cub_00024,gradcam++,0,0,0.29971141390269634,0.7140988964471034
cub_00024,integrated_gradients,0,0,0.16830798153532672,0.6446183952386491
cub_00024,gradient_shap,0,0,0.14474773114779965,0.643732269789325
cub_00024,occlusion,0,0,0.5636779101914727,0.7191325249965305
cub_00024,guided_backprop,0,0,0.22358596479753035,0.5110233046696521
cub_00026,gradcam,0,0,0.14371314918971623,0.292341956065502
cub_00026,gradcam++,0,0,0.1446626177057624,0.3415144032682292
cub_00026,integrated_gradients,0,0,0.07566509763710201,0.19909308503847567
cub_00026,gradient_shap,0,0,0.06259980855975301,0.1780066765961237
cub_00026,occlusion,0,0,0.09232065273681654,0.4454462915542535
cub_00026,guided_backprop,0,0,0.0578741730452748,0.12129336951766159
cub_00034,gradcam,0,0,0.20574294661637396,0.8388650684501044
cub_00034,gradcam++,0,0,0.14936003499315123,0.838903882971499
cub_00034,integrated_gradients,0,0,0.041745328763499866,0.6394330544979312
cub_00034,gradient_shap,0,0,0.03309070394025185,0.6774478238541632
cub_00034,occlusion,0,0,0.19341575450962412,0.7597896092454903
cub_00034,guided_backprop,0,0,0.06704499963670968,0.5420102782198227
