sample_id,method,label,target,deletion_auc,insertion_auc
cub_00001,gradcam,0,0,0.1567039069952443,0.579776666185353
cub_00001,gradcam++,0,0,0.15061111997347323,0.5798943038680591
cub_00001,integrated_gradients,0,0,0.030280189402401448,0.45756535714026536
cub_00001,gradient_shap,0,0,0.028371981228701774,0.46179282434750357
cub_00001,occlusion,0,0,0.09119503230322154,0.5051202173577621
cub_00001,guided_backprop,0,0,0.03941342786420137,0.4266132258577272
cub_00002,gradcam,0,0,0.11572410190710801,0.7828412703005597
cub_00002,gradcam++,0,0,0.10122386841103435,0.758019980811514
cub_00002,integrated_gradients,0,0,0.03536181858507917,0.4633744989638216
cub_00002,gradient_shap,0,0,0.030417030211538073,0.45085981278680265
cub_00002,occlusion,0,0,0.0901543031912297,0.8412438283441588
cub_00002,guided_backprop,0,0,0.03136737486347556,0.5845833444269374
cub_00014,gradcam,0,0,0.2391226609470323,0.7691638563759625
cub_00014,gradcam++,0,0,0.22206170859280977,0.7223676515044645
cub_00014,integrated_gradients,0,0,0.027570103993639353,0.44429370140424
cub_00014,gradient_shap,0,0,0.027714213920990004,0.5466167048783973
cub_00014,occlusion,0,0,0.12010964748915286,0.6994399296352638
cub_00014,guided_backprop,0,0,0.0337655125418678,0.4351179003948345
cub_00017,gradcam,0,0,0.31445282499771565,0.8418978618225084
cub_00017,gradcam++,0,0,0.5425480840960518,0.7652758588781581
cub_00017,integrated_gradients,0,0,0.043513440759852536,0.6363548244582489
cub_00017,gradient_shap,0,0,0.03730804160004482,0.6592359201749788
cub_00017,occlusion,0,0,0.2298987576039508,0.8203352219192311
cub_00017,guided_backprop,0,0,0.06227536033838989,0.5942906276555733
cub_00018,gradcam,0,0,0.22931318485643717,0.7407521119574084
cub_00018,gradcam++,0,0,0.3062605661572889,0.7125646115513518
cub_00018,integrated_gradients,0,0,0.029574526310898363,0.566929943114519
cub_00018,gradient_shap,0,0,0.030448047840036453,0.5204495731333737
cub_00018,occlusion,0,0,0.1428399638971314,0.7742027519037947
cub_00018,guided_backprop,0,0,0.02918369529070333,0.4272180706495419
cub_00020,gradcam,0,0,0.1760147127090022,0.6269989586202427
cub_00020,gradcam++,0,0,0.22296455830801276,0.584040435659699
cub_00020,integrated_gradients,0,0,0.03264138866215945,0.5576700176345184
cub_00020,gradient_shap,0,0,0.03189317147480324,0.6159915943513624
cub_00020,occlusion,0,0,0.06954107682686299,0.7503046434605495
cub_00020,guided_backprop,0,0,0.043764438375364985,0.3724768064217642
cub_00029,gradcam,0,0,0.10076156987342984,0.19177565046120432
cub_00029,gradcam++,0,0,0.13213098032865675,0.115824438794516
cub_00029,integrated_gradients,0,0,0.02528867147339043,0.192571749095805
cub_00029,gradient_shap,0,0,0.025630711328994946,0.15110505556222048
cub_00029,occlusion,0,0,0.1333194586215541,0.3454904335783794
cub_00029,guided_backprop,0,0,0.036568610277026896,0.24470812005456533
cub_00035,gradcam,0,0,0.14448457632679496,0.5971906049875543
cub_00035,gradcam++,0,0,0.2830044111935422,0.5127242463873699
cub_00035,integrated_gradients,0,0,0.02754040763247758,0.46196666419855315
cub_00035,gradient_shap,0,0,0.026587621943326662,0.42955261922325005
cub_00035,occlusion,0,0,0.10071883152704687,0.6986008668085559
cub_00035,guided_backprop,0,0,0.0279035295941867,0.4904941430082544
cub_00042,gradcam,0,0,0.24485124128405006,0.7811950363917277
cub_00042,gradcam++,0,0,0.25609235332813113,0.7679879498435185
cub_00042,integrated_gradients,0,0,0.052117236680351196,0.561350154550746
cub_00042,gradient_shap,0,0,0.048064720700494945,0.617406924511306
cub_00042,occlusion,0,0,0.15010585871059448,0.8204227856127544
cub_00042,guided_backprop,0,0,0.04742453522048891,0.5386849897360662
cub_00044,gradcam,0,0,0.2534902048530058,0.5371072252048179
cub_00044,gradcam++,0,0,0.2759077497525141,0.38438229190651324
cub_00044,integrated_gradients,0,0,0.03410378922708333,0.6467700257198885
cub_00044,gradient_shap,0,0,0.032235041819512845,0.6814047807594763
cub_00044,occlusion,0,0,0.08835903883446007,0.7916555881733076
cub_00044,guided_backprop,0,0,0.029931733082048603,0.5314033785602077
cub_00050,gradcam,0,0,0.2867200700799003,0.7191041007405147
cub_00050,gradcam++,0,0,0.7062099782051519,0.22636161206755784
cub_00050,integrated_gradients,0,0,0.03026075689122081,0.6734456805512309
cub_00050,gradient_shap,0,0,0.02888154123211279,0.7300148861249908
