sample_id,method,label,target,deletion_auc,insertion_auc
cub_00003,gradcam,0,0,0.7670103961834684,0.6429228015273111
cub_00003,gradcam++,0,0,0.39025719665223735,0.6598831684008475
cub_00003,integrated_gradients,0,0,0.10766261158423733,0.5219056747795549
cub_00003,gradient_shap,0,0,0.10179496034688781,0.6040535107575125
cub_00003,occlusion,0,0,0.6976473836693914,0.8420065345009788
cub_00003,guided_backprop,0,0,0.12173534948815361,0.6231460199313005
cub_00003,attention_rollout,0,0,0.4565861587179825,0.7560898552881553
cub_00004,gradcam,0,0,0.33783236301969743,0.3786109576190938
cub_00004,gradcam++,0,0,0.5231958838790888,0.10586542913224546
cub_00004,integrated_gradients,0,0,0.07614921870408581,0.23738677405635825
cub_00004,gradient_shap,0,0,0.062003304867539556,0.37296607763273637
cub_00004,occlusion,0,0,0.04330274593085051,0.6152290045516566
cub_00004,guided_backprop,0,0,0.03479357311152853,0.5694587239529938
cub_00004,attention_rollout,0,0,0.10898347009788267,0.43081034619826825
cub_00011,gradcam,0,2,0.05080074925208466,0.3545955626759678
cub_00011,gradcam++,0,2,0.05887081999098882,0.39535672620404505
cub_00011,integrated_gradients,0,2,0.023908118822146208,0.34532342602033167
cub_00011,gradient_shap,0,2,0.021361001467448664,0.41418469597119834
cub_00011,occlusion,0,2,0.045513057592324914,0.5466081386432051
cub_00011,guided_backprop,0,2,0.023712129087653012,0.3836575312307105
cub_00011,attention_rollout,0,2,0.019476733519695703,0.4904839015565812
cub_00019,gradcam,0,0,0.5298986261012032,0.747625304304529
cub_00019,gradcam++,0,0,0.6879017262952402,0.32008564514108
cub_00019,integrated_gradients,0,0,0.04243487029452809,0.557522531755967
cub_00019,gradient_shap,0,0,0.03651147658529226,0.5744506143208128
cub_00019,occlusion,0,0,0.5986303554149345,0.8011845126049592
cub_00019,guided_backprop,0,0,0.05087711789237801,0.5676266390830278
cub_00019,attention_rollout,0,0,0.3392496666172519,0.6771695839473978
cub_00021,gradcam,0,0,0.2319462914922042,0.387460415525129
cub_00021,gradcam++,0,0,0.3921544194454327,0.29740395263652314
cub_00021,integrated_gradients,0,0,0.08027285243733787,0.11017362398997645
cub_00021,gradient_shap,0,0,0.08484045763034374,0.1178003791661467
cub_00021,occlusion,0,0,0.5658977071987465,0.28213841279502955
cub_00021,guided_backprop,0,0,0.03922955267771614,0.0962851980119012
cub_00021,attention_rollout,0,0,0.18193634615745397,0.2873321759747341
cub_00038,gradcam,0,0,0.4556893485365435,0.4878814248135313
cub_00038,gradcam++,0,0,0.5534657730953769,0.2466501551447436
cub_00038,integrated_gradients,0,0,0.14700045234640133,0.21851279436377807
cub_00038,gradient_shap,0,0,0.10924112048815006,0.22550120934611184
cub_00038,occlusion,0,0,0.481801941874437,0.6676546959148253
