sample_id,label,target,spearman_gradcam_vs_gradcam++,top20_iou_gradcam_vs_gradcam++,spearman_gradcam_vs_gradient_shap,top20_iou_gradcam_vs_gradient_shap,spearman_gradcam_vs_guided_backprop,top20_iou_gradcam_vs_guided_backprop,spearman_gradcam_vs_integrated_gradients,top20_iou_gradcam_vs_integrated_gradients,spearman_gradcam_vs_occlusion,top20_iou_gradcam_vs_occlusion,spearman_gradcam++_vs_gradient_shap,top20_iou_gradcam++_vs_gradient_shap,spearman_gradcam++_vs_guided_backprop,top20_iou_gradcam++_vs_guided_backprop,spearman_gradcam++_vs_integrated_gradients,top20_iou_gradcam++_vs_integrated_gradients,spearman_gradcam++_vs_occlusion,top20_iou_gradcam++_vs_occlusion,spearman_gradient_shap_vs_guided_backprop,top20_iou_gradient_shap_vs_guided_backprop,spearman_gradient_shap_vs_integrated_gradients,top20_iou_gradient_shap_vs_integrated_gradients,spearman_gradient_shap_vs_occlusion,top20_iou_gradient_shap_vs_occlusion,spearman_guided_backprop_vs_integrated_gradients,top20_iou_guided_backprop_vs_integrated_gradients,spearman_guided_backprop_vs_occlusion,top20_iou_guided_backprop_vs_occlusion,spearman_integrated_gradients_vs_occlusion,top20_iou_integrated_gradients_vs_occlusion,mean_spearman,mean_top20_iou
cub_00785,14,14,0.5478442757843401,0.50100964774512,0.3527124737569331,0.2814455369684587,0.13236906055369538,0.14620217018846374,0.30961245266958226,0.24026696329254726,0.38837082887229535,0.23169916772978555,0.4621481244572721,0.36800490764092425,0.20035399610110963,0.18093556928508384,0.36561242952963924,0.3303725308232799,0.28806683247517323,0.28493567399708475,0.2562932495707959,0.19201758032903724,0.6527939809513732,0.4451324884792627,0.21376692839906963,0.21560045566280953,0.4211285279556167,0.264251968503937,0.12441419571059854,0.1851873502075174,0.18108469463986715,0.20835568269861135,0.32643813676182404,0.2716945129034615
cub_00786,14,14,0.045120406800948545,0.208777316236229,0.3225800756422158,0.22031117053603988,0.24892548895311578,0.204499100179964,0.3646627665653147,0.2353266888150609,0.49935116894403825,0.287954790780367,0.5207082027734862,0.4610176894518454,0.2594570374628325,0.2731540218218726,0.39056326294947324,0.4173728813559322,0.4006561476305481,0.5299577422275883,0.26518066580372024,0.22827417380660955,0.665484750119129,0.5024704297050456,0.433295026004325,0.4388616847633241,0.4591800649389048,0.305960437272254,0.21996098960100857,0.25464108910891087,0.3560438439992956,0.38084860042225704,0.3634113265458904,0.32996185443222
cub_00792,14,14,0.43783542706528195,0.5034834069967787,0.4629575223594681,0.3751284686536485,0.2658456517783216,0.2597288476023098,0.3702613605551466,0.30638547158758056,0.4025693139060738,0.37160059531863077,0.3981638062087488,0.3927827897293546,0.24950433793470383,0.3024855603867869,0.3284469063786771,0.33657432072456045,0.42185503291874493,0.4380452514362721,0.30560479211074204,0.27826253104897775,0.6606317066663926,0.4485745218332732,0.4019720872198496,0.36229254854532017,0.4787723548280226,0.33987582615661927,0.16591250606963448,0.25845695487555087,0.3088190375803857,0.311533734394204,0.37727678957201294,0.3523473886193245
cub_00793,14,14,0.6015415138184664,0.5499266352614102,0.4474156199325245,0.32501485442661915,0.4083970245499798,0.31520314547837486,0.4185922655326749,0.31279434850863425,0.48707834175783143,0.36055563011676284,0.5286811175782723,0.45953021598429206,0.412768911006718,0.38089995871749005,0.432948821258897,0.40733468901199077,0.29730608326412533,0.44111166394200013,0.34363103142386153,0.28128192032686417,0.6673440527424782,0.43613595706618963,0.28393279760709084,0.26489487803356415,0.5120998066613036,0.3511512050626094,0.2762849168401689,0.29784918704391244,0.26268839037139413,0.27772876228888327,0.4253807129563858,0.36409420341797316
cub_00799,14,14,0.39289761030032055,0.552084138891037,0.3529301865338862,0.3468894705053352,0.3731379127108863,0.3612316874660879,0.3858148511690419,0.35846757817788005,0.3211060680210735,0.3469075931707965,0.42148093533037234,0.42068379698449776,0.2165224645445026,0.3734346130158078,0.34820164941073145,0.4006560122827832,0.5529992190295254,0.4428551095929405,0.3841138092769304,0.33143160408650657,0.6360507079071407,0.4594240837696335,0.33309665324871546,0.351306318315116,0.5144538525954698,0.41040056219255094,0.13776122518990538,0.29868050217781195,0.2738412470173694,0.3364313492848197,0.3762938928190581,0.38605896132757367
cub_00800,14,14,0.627160972941992,0.6197239932208861,0.40276789271800273,0.3508783738305176,0.24170419430346346,0.2294780691007106,0.34404994956180823,0.301387628063805,0.4038614769463739,0.332916967983696,0.4642991452112041,0.4280631848584033,0.22784018211561233,0.2550809830529673,0.35844440762272156,0.3681914240916218,0.3116194222005906,0.35691339847409986,0.26857958014073147,0.24968866749688667,0.6470690023694045,0.48282231252308827,0.30477686617671135,0.3076426959045469,0.4364809660138855,0.313911620294599,0.18471964493114182,0.19574192026421325,0.24373586157935898,0.25798845939070547,0.3644739709888668,0.3366953132367165
cub_00806,14,14,0.6722468202553099,0.7194725124165097,0.4669343425694764,0.4337762537505358,0.3856768307650464,0.2881073101854823,0.42880598509500917,0.39724310776942356,0.35472584063781,0.3748559028955042,0.3892040142052738,0.3963838664812239,0.2194620805594641,0.2620199861730878,0.3443451256967401,0.365150588075328,0.2631348198750016,0.33744313311795343,0.20488009476708166,0.22932745314222713,0.7640859940444142,0.5450346420323325,0.3462977577514996,0.3095853248934246,0.3031833551241661,0.25610214044310925,0.18978257056113704,0.21560045566280953,0.31054708918917895,0.30578991434275776,0.37622084807310724,0.3623928394254473
cub_00823,14,14,0.543102671258531,0.5541273037014093,0.4303420544047887,0.3452644279107179,0.13297118976030123,0.14692268129607405,0.3261011079858855,0.26920887877063177,0.1784806000345501,0.28306543475509427,0.505570589574469,0.42857142857142855,0.087886368875751,0.14430697303152973,0.3195423914822358,0.2960929932192444,0.1505651840514565,0.3232606709306879,0.22649887247141834,0.1514629948364888,0.6378658254415773,0.37710992177850966,0.255273148945423,0.24287378164653958,0.4802629659126092,0.29383702939659617,0.1616488094162431,0.14386459802538787,0.2858207929714786,0.2474620070140897,0.31479550483911456,0.28316207499229523
cub_00834,14,14,0.6238093903927983,0.581934263419248,0.4114716708979932,0.33808920594706315,0.3118236421146658,0.3116789752303771,0.45161411301116167,0.3444533762057878,0.33516979955513854,0.3350233752551524,0.46041382044718315,0.42038216560509556,0.40030303924315613,0.363914373088685,0.429264138315969,0.407630803759293,0.4931932043498612,0.41456778064606153,0.335277425956135,0.2985248447204969,0.7145168941154908,0.4818369757826344,0.3334980425274842,0.31758513127112037,0.4283204471039442,0.33222701626286094,0.34190709753675136,0.3363432639071975,0.30471972147928694,0.3026856849139039,0.42502016313646795,0.3724584824009985
cub_00837,14,14,0.5462635822071795,0.4621885472825295,0.3503178345163329,0.35617271437259274,0.01656197885017112,0.10214168039538715,0.2984130434467304,0.32126398946675444,0.35403190041470134,0.31442463533225284,0.4881381746369836,0.4394319730330632,-0.035873018877728785,0.08910353809420447,0.3852809636284141,0.3923962813930901,0.36507037612996324,0.48818261890780973,-0.01649026869375882,0.08089185695820766,0.622055373461443,0.4923042605398171,0.41159834377043575,0.3432489731018948,0.1782243858197673,0.14738166018751428,-0.018667256524594594,0.10142329421990438,0.3170041384458678,0.28828313635785996,0.2841286367487939,0.2945892773095255
