sample_id,label,target,spearman_gradcam_vs_gradcam++,top20_iou_gradcam_vs_gradcam++,spearman_gradcam_vs_gradient_shap,top20_iou_gradcam_vs_gradient_shap,spearman_gradcam_vs_guided_backprop,top20_iou_gradcam_vs_guided_backprop,spearman_gradcam_vs_integrated_gradients,top20_iou_gradcam_vs_integrated_gradients,spearman_gradcam_vs_occlusion,top20_iou_gradcam_vs_occlusion,spearman_gradcam++_vs_gradient_shap,top20_iou_gradcam++_vs_gradient_shap,spearman_gradcam++_vs_guided_backprop,top20_iou_gradcam++_vs_guided_backprop,spearman_gradcam++_vs_integrated_gradients,top20_iou_gradcam++_vs_integrated_gradients,spearman_gradcam++_vs_occlusion,top20_iou_gradcam++_vs_occlusion,spearman_gradient_shap_vs_guided_backprop,top20_iou_gradient_shap_vs_guided_backprop,spearman_gradient_shap_vs_integrated_gradients,top20_iou_gradient_shap_vs_integrated_gradients,spearman_gradient_shap_vs_occlusion,top20_iou_gradient_shap_vs_occlusion,spearman_guided_backprop_vs_integrated_gradients,top20_iou_guided_backprop_vs_integrated_gradients,spearman_guided_backprop_vs_occlusion,top20_iou_guided_backprop_vs_occlusion,spearman_integrated_gradients_vs_occlusion,top20_iou_integrated_gradients_vs_occlusion,mean_spearman,mean_top20_iou
cub_00621,11,11,0.34649192444544286,0.7422769871572371,0.4276016848686798,0.4918605515498402,0.38407217733713866,0.5327630976019551,0.44026551162231203,0.5163191296464189,0.2102518452911278,0.561777846248652,0.5561159782588908,0.5041953850764159,0.7092342745812571,0.6097169886955824,0.46821737259561774,0.5192191283292978,0.44199043097187446,0.5213771377137714,0.5819412375696779,0.46560537461662044,0.7144138775427111,0.5606531881804043,0.3982312784799999,0.4400880744371049,0.5315778024369051,0.4743260119003893,0.3858497654853002,0.45905296488198044,0.3813500834204246,0.43773932775492835,0.465173682993824,0.5224647462527066
cub_00625,11,11,0.8453036598744541,0.8053431681208959,0.5222580475133701,0.3459861846958621,0.654538334606245,0.5182691580301082,0.5226968589869576,0.3484278419779629,0.43081888441982874,0.39385398047573217,0.5785699721409645,0.4025157232704403,0.7811958573942288,0.5638148667601683,0.596533041035106,0.41278333098690695,0.5556109806176655,0.4647449790492703,0.6307981220381053,0.5037086985839514,0.7656856664914374,0.6326364597738551,0.4809938583024819,0.47508184794470715,0.6475876243595323,0.4965326970397435,0.5310520373080672,0.464004621272294,0.4842087873076657,0.4947655558832203,0.6018567821597407,0.4881646075910079
cub_00638,11,11,0.6113493391154248,0.47552190532196414,0.5697022579306595,0.46617969320672026,0.5874365547398721,0.5144107439263619,0.5098581833088133,0.41811502048890775,0.5937348375711804,0.6026715143850775,0.6799249122537789,0.5175412067140481,0.7334366174117877,0.48828414652231944,0.6068105778959472,0.4737499082164623,0.5801394774767047,0.47805802595130487,0.6997478553516542,0.4829318752770799,0.7327098935611549,0.5278623629719854,0.5072429836745526,0.4421367095810513,0.6185741670425526,0.42603382123063804,0.5743584518854236,0.48436928032798887,0.4601026195202909,0.3918445802155557,0.6043419152493197,0.47931405295583107
cub_00643,11,11,0.5628655416564456,0.6775325977933802,0.2637686585816754,0.30029154518950435,0.3653215226587516,0.41507438482690545,0.24404989341384706,0.31822660098522165,0.49564657166720677,0.5503135035938217,0.7139722576312356,0.41377852916314456,0.7908785489570985,0.4826032355765679,0.7015850277691267,0.4145756977727657,0.6729857136799997,0.5010735174354038,0.8022250371009431,0.439948342660353,0.8600195064778793,0.6446775383102515,0.5348839531924794,0.30318807044607277,0.7788530923185306,0.4272507466932158,0.5722731687912973,0.3676222596964587,0.508442367383386,0.3089089735313105,0.5911847240853269,0.4376710362449584
cub_00644,11,11,0.8048791625103136,0.7204697411280645,0.5837183625747824,0.4606651626519176,0.6532061681215223,0.4970537778772283,0.5224008613156205,0.4182447710570944,0.5462363031273864,0.5457802851261722,0.6096206804260238,0.4989917096123684,0.7965010202078034,0.5417114764172684,0.5554905968597298,0.4524533217542336,0.5299693802728771,0.6361362169141381,0.6396316268989554,0.4630412596588424,0.8197754647532657,0.5957700564522541,0.553581521466699,0.4917960414980502,0.6131845082144798,0.4333666619054421,0.5123403081370091,0.4578988998346157,0.5235964121547227,0.4431632144636629,0.6176088251360794,0.5104361730900903
cub_00647,11,11,0.9566119042587043,0.8480662983425414,0.7436774507249752,0.5163191296464189,0.7803301769901446,0.40300594197832923,0.7159246297845123,0.47921580188679247,0.3828331701264359,0.4135815380324897,0.7668624423743187,0.5155176319565054,0.7848506017135126,0.3809949769490126,0.7460589591027963,0.4812901321130711,0.37775348074746706,0.35265861631863366,0.7782792478757563,0.45413708158237936,0.8258654454094099,0.5712831754482111,0.3064524426989293,0.35121626124625127,0.7450434803387826,0.4173728813559322,0.3147007280318071,0.4110237316445125,0.29346875358847635,0.34120526559502545,0.6345808609177352,0.46245923093974034
cub_00651,11,11,-0.469136094786652,0.19999601403061223,-0.3338711998585411,0.19999601403061223,-0.27353844455014287,0.19999601403061223,-0.31808857438066135,0.19999601403061223,-0.40758172961321176,0.20408163265306123,0.7024530748725728,0.5152887882219706,0.7811683672192514,0.5115228197017623,0.6873916436311401,0.5400552486187845,0.5846084584575888,0.5936959597547555,0.6309533969377639,0.4386065515016845,0.8096343066347508,0.5811864807374143,0.4343596964064284,0.5126081766636825,0.6187147018144471,0.43398113746784794,0.403727615356397,0.4737951588282329,0.4448499484118964,0.5472374847374848,0.2863763444368685,0.41013623300060864
cub_00670,12,12,0.9917930627918393,0.9248105878968064,0.6872699234108449,0.3347964884277733,0.7010933058903431,0.33648531664114006,0.6106491589073381,0.2794033275960987,0.7816631272523928,0.41852655145875606,0.699598637488846,0.34815610935715724,0.7145575446821113,0.3372867803837953,0.6251593478397468,0.29367023333763054,0.8025981615864688,0.45842324845345994,0.7023852436271638,0.3285232011650228,0.8010746909168367,0.47076066246519127,0.5330246445473,0.35836794854616105,0.685867841858251,0.29542373975343705,0.5044237482742067,0.28501711243503614,0.468900551348179,0.34120526559502545,0.6873372660281245,0.3873904382341661
cub_00671,12,12,0.9993727384749704,0.9686120647376165,0.4934156783870383,0.3828980913663612,0.6953449311165528,0.4611240535818288,0.45761500243169184,0.3824218211874914,0.22385949034782832,0.4130889322553666,0.5041309045541568,0.390659645232816,0.703238775453821,0.4644290404961693,0.46762639020152047,0.3896967179061072,0.22447456229781204,0.4117114607993316,0.6877857349347049,0.38911960132890366,0.7670767931751451,0.4731356429829712,0.4245197619663391,0.29016862869869553,0.7051370220143034,0.3608624898291294,0.3247274402332183,0.3580040187541862,0.43127819689207486,0.2990965592362401,0.5406402281654118,0.42900191789288095
cub_00674,12,12,0.937688564085061,0.7654820548909219,0.7323524358029502,0.390659645232816,0.828579624295645,0.45287389604748807,0.7545621636019063,0.4280631848584033,0.5155128360901062,0.5794188673366051,0.6935116541352121,0.45161290322580644,0.8292478475589727,0.5216072782410918,0.7195817729436785,0.48997772828507796,0.5152461557442727,0.6760353806728941,0.8175118724762284,0.5114089916409368,0.846110285143234,0.6450819672131147,0.5532360514704394,0.45028612303290416,0.8251475623627327,0.5030330262862278,0.5748008767397724,0.5549505330163356,0.5370440159162195,0.47712370683374616,0.712008914557762,0.5265076857876246
