sample_id,method,label,target,deletion_auc,insertion_auc
cub_00003,gradcam,0,0,0.351499262393918,0.7936778763891198
cub_00003,gradcam++,0,0,0.4354463289375418,0.800459326535929
cub_00003,integrated_gradients,0,0,0.1295201906119473,0.7049605032079853
cub_00003,gradient_shap,0,0,0.12124675145605578,0.7463645127951167
cub_00003,occlusion,0,0,0.2131496192305349,0.8423524127691053
cub_00003,guided_backprop,0,0,0.10709900999208913,0.8125378560391255
cub_00004,gradcam,0,0,0.1735469318271498,0.7990146706928499
cub_00004,gradcam++,0,0,0.7575646279961802,0.12484513431554654
cub_00004,integrated_gradients,0,0,0.04591697164578363,0.5608868569252081
cub_00004,gradient_shap,0,0,0.041205438959877945,0.5985189223778433
cub_00004,occlusion,0,0,0.12985956392949446,0.7694752044626513
cub_00004,guided_backprop,0,0,0.03272732564946637,0.732846073328983
cub_00011,gradcam,0,2,0.22401314167073,0.06470330000156534
cub_00011,gradcam++,0,2,0.23230079751228916,0.06337244597962123
cub_00011,integrated_gradients,0,2,0.024721772805787624,0.33363569463836024
cub_00011,gradient_shap,0,2,0.025969025341328236,0.2963943387032486
cub_00011,occlusion,0,2,0.027022847172338514,0.5024293610476889
cub_00011,guided_backprop,0,2,0.02537406749324873,0.40464008325943723
cub_00019,gradcam,0,0,0.3192723980755546,0.8412692282465286
cub_00019,gradcam++,0,0,0.27056354278465733,0.6925991414347663
cub_00019,integrated_gradients,0,0,0.09354939990444108,0.7007050574873573
cub_00019,gradient_shap,0,0,0.08489797442452983,0.7893783009727485
cub_00019,occlusion,0,0,0.22033749801339586,0.8285017776419408
cub_00019,guided_backprop,0,0,0.07911292613716796,0.841500333987642
cub_00021,gradcam,0,0,0.3673303359770217,0.15551579765742643
cub_00021,gradcam++,0,0,0.41441256926627834,0.1951322287204675
cub_00021,integrated_gradients,0,0,0.033848614885937434,0.19815183889586477
cub_00021,gradient_shap,0,0,0.035102679289411756,0.20999022749601862
cub_00021,occlusion,0,0,0.150321172864642,0.38459340735571457
cub_00021,guided_backprop,0,0,0.05278272681171074,0.18690263038733973
cub_00038,gradcam,0,0,0.6194764021201989,0.29495531915454193
cub_00038,gradcam++,0,0,0.6711181547609157,0.4115569007699378
cub_00038,integrated_gradients,0,0,0.14023139224154874,0.4798583393567242
cub_00038,gradient_shap,0,0,0.1119053893373348,0.4478525055223144
cub_00038,occlusion,0,0,0.35848921498982245,0.43724898913642385
cub_00038,guided_backprop,0,0,0.08829990621889011,0.42445010511437437
cub_00039,gradcam,0,0,0.4973705778946169,0.5907161210780032
cub_00039,gradcam++,0,0,0.6541815934586339,0.43120142848929394
cub_00039,integrated_gradients,0,0,0.07748024709289894,0.48017136853886766
cub_00039,gradient_shap,0,0,0.05263874611118809,0.5221338962554001
cub_00039,occlusion,0,0,0.3418575432500802,0.6561421916470862
cub_00039,guided_backprop,0,0,0.07202424594433977,0.45658762791426855
cub_00041,gradcam,0,0,0.34886038842378186,0.8423584180069156
cub_00041,gradcam++,0,0,0.8469396297005006,0.25977822529384864
cub_00041,integrated_gradients,0,0,0.1371764348237775,0.5789563319995068
cub_00041,gradient_shap,0,0,0.09840551874367519,0.5936787284328602
cub_00041,occlusion,0,0,0.22544443075312307,0.554072342661675
cub_00041,guided_backprop,0,0,0.0678681056131609,0.7352983518620022
cub_00045,gradcam,0,0,0.13890156802954154,0.362077636399772
cub_00045,gradcam++,0,0,0.18491311125690116,0.10824250328587368
cub_00045,integrated_gradients,0,0,0.023936657409649342,0.18534118250245227
cub_00045,gradient_shap,0,0,0.02924046729458496,0.19964350761147218
cub_00045,occlusion,0,0,0.058350050344597545,0.20887248435756195
cub_00045,guided_backprop,0,0,0.030100390932057047,0.22333558452082797
cub_00046,gradcam,0,0,0.17842474381322973,0.6497412614873611
cub_00046,gradcam++,0,0,0.2439948604791425,0.49965499931713564
cub_00046,integrated_gradients,0,0,0.1296501752571203,0.3644489613478072
cub_00046,gradient_shap,0,0,0.0971387603203766,0.39585365866078065
cub_00046,occlusion,0,0,0.13761856971541422,0.7212734073516912
cub_00046,guided_backprop,0,0,0.1230584765202366,0.3117304411833174
cub_00056,gradcam,0,0,0.6739578328211793,0.41331307940417894
cub_00056,gradcam++,0,0,0.730492718506139,0.4362090690410695
cub_00056,integrated_gradients,0,0,0.29314434850821275,0.7267033218056895
cub_00056,gradient_shap,0,0,0.2413094142568298,0.7298523075995035
cub_00056,occlusion,0,0,0.38549000859493393,0.5864100649137982
cub_00056,guided_backprop,0,0,0.11085750370984895,0.6139065406401641
