sample_id,method,label,target,deletion_auc,insertion_auc
cub_00001,gradcam,0,0,0.34723546993918725,0.47004494452849027
cub_00001,gradcam++,0,0,0.3371270960720722,0.39276300259225533
cub_00001,integrated_gradients,0,0,0.23389577324269342,0.592094348394312
cub_00001,gradient_shap,0,0,0.22549941968172793,0.6161776546621696
cub_00001,occlusion,0,0,0.2269148354404024,0.38771198979520705
cub_00001,guided_backprop,0,0,0.3298614363418892,0.5285163141204976
cub_00002,gradcam,0,0,0.16995014167914635,0.8728452445473521
cub_00002,gradcam++,0,0,0.39624923251103605,0.8976083884481341
cub_00002,integrated_gradients,0,0,0.18840112104662698,0.9421679963823407
cub_00002,gradient_shap,0,0,0.17780807942617688,0.9371621002908795
cub_00002,occlusion,0,0,0.3745347910851707,0.9525395413395017
cub_00002,guided_backprop,0,0,0.16923428610898553,0.945162453269586
cub_00014,gradcam,0,0,0.1757451263838448,0.8588951556943357
cub_00014,gradcam++,0,0,0.23513629143126308,0.836345064116176
cub_00014,integrated_gradients,0,0,0.05455026360286865,0.8440317505504936
cub_00014,gradient_shap,0,0,0.043970558620640074,0.8407098983880132
cub_00014,occlusion,0,0,0.5293634983885569,0.8675318395253271
cub_00014,guided_backprop,0,0,0.06914469754556195,0.7988451560493559
cub_00017,gradcam,0,0,0.19788992191315632,0.7907823162153363
cub_00017,gradcam++,0,0,0.3496165982680395,0.8650118248071522
cub_00017,integrated_gradients,0,0,0.22229410554864443,0.8622218067757784
cub_00017,gradient_shap,0,0,0.16757693914914853,0.8597466578241438
cub_00017,occlusion,0,0,0.3111172927805455,0.8619356547947973
cub_00017,guided_backprop,0,0,0.18805512395920232,0.8502219207119196
cub_00018,gradcam,0,0,0.34985515745356677,0.8493555677589028
cub_00018,gradcam++,0,0,0.48098811404779557,0.8845116758253424
cub_00018,integrated_gradients,0,0,0.07194377558771521,0.8612050747033207
cub_00018,gradient_shap,0,0,0.07302451110444964,0.855990354483947
cub_00018,occlusion,0,0,0.3913329319562763,0.9140564536210148
cub_00018,guided_backprop,0,0,0.08241740107769147,0.8234966384945437
cub_00020,gradcam,0,0,0.40655926169711165,0.5621219901600852
cub_00020,gradcam++,0,0,0.36822529827768447,0.5039183727378258
cub_00020,integrated_gradients,0,0,0.08806527734268456,0.7148009873460978
cub_00020,gradient_shap,0,0,0.0658336321823299,0.7225518329534679
cub_00020,occlusion,0,0,0.1458827357098926,0.6568894324125722
cub_00020,guided_backprop,0,0,0.06209102029679344,0.5375643693376332
cub_00029,gradcam,0,0,0.461700349918101,0.5817582383402623
cub_00029,gradcam++,0,0,0.44886281415820123,0.8551905589643867
cub_00029,integrated_gradients,0,0,0.2208914825620014,0.7055283560883254
cub_00029,gradient_shap,0,0,0.19128535997151627,0.7191794992424547
cub_00029,occlusion,0,0,0.19678696939954535,0.9341769938822835
cub_00029,guided_backprop,0,0,0.17247377822641285,0.679206718574278
cub_00035,gradcam,0,0,0.10259128041798249,0.8019402097444981
cub_00035,gradcam++,0,0,0.0965360868605785,0.7444859363138675
cub_00035,integrated_gradients,0,0,0.11722133669827602,0.771080093807541
cub_00035,gradient_shap,0,0,0.09624434569268488,0.7835515693761409
cub_00035,occlusion,0,0,0.10124004175304437,0.8707025186158717
cub_00035,guided_backprop,0,0,0.16644758543698115,0.7728535030153579
cub_00042,gradcam,0,0,0.4010599807690597,0.7880791387986391
cub_00042,gradcam++,0,0,0.34331747463438655,0.7985202572774142
cub_00042,integrated_gradients,0,0,0.23010876043408643,0.7245973890181631
cub_00042,gradient_shap,0,0,0.1684631135547534,0.760805581090972
