sample_id,label,target,spearman_gradcam_vs_gradcam++,top20_iou_gradcam_vs_gradcam++,spearman_gradcam_vs_gradient_shap,top20_iou_gradcam_vs_gradient_shap,spearman_gradcam_vs_guided_backprop,top20_iou_gradcam_vs_guided_backprop,spearman_gradcam_vs_integrated_gradients,top20_iou_gradcam_vs_integrated_gradients,spearman_gradcam_vs_occlusion,top20_iou_gradcam_vs_occlusion,spearman_gradcam++_vs_gradient_shap,top20_iou_gradcam++_vs_gradient_shap,spearman_gradcam++_vs_guided_backprop,top20_iou_gradcam++_vs_guided_backprop,spearman_gradcam++_vs_integrated_gradients,top20_iou_gradcam++_vs_integrated_gradients,spearman_gradcam++_vs_occlusion,top20_iou_gradcam++_vs_occlusion,spearman_gradient_shap_vs_guided_backprop,top20_iou_gradient_shap_vs_guided_backprop,spearman_gradient_shap_vs_integrated_gradients,top20_iou_gradient_shap_vs_integrated_gradients,spearman_gradient_shap_vs_occlusion,top20_iou_gradient_shap_vs_occlusion,spearman_guided_backprop_vs_integrated_gradients,top20_iou_guided_backprop_vs_integrated_gradients,spearman_guided_backprop_vs_occlusion,top20_iou_guided_backprop_vs_occlusion,spearman_integrated_gradients_vs_occlusion,top20_iou_integrated_gradients_vs_occlusion,mean_spearman,mean_top20_iou
cub_00003,0,0,0.9878256069451282,0.850124435431837,0.6441695787218303,0.3624762421938637,0.7895819762183599,0.4318733057497503,0.6090851878352329,0.36405028882093105,0.489190434064608,0.2414743158023633,0.6178676704487249,0.33258083792576854,0.7625743741401552,0.40173208548679984,0.5809682016167234,0.3343527690977994,0.4480631542877349,0.21903559403559403,0.6568742538567507,0.40506860823298796,0.7442760519872517,0.48271276595744683,0.4717114323334077,0.28656640649787424,0.6206986760093028,0.3845198675496689,0.5551406764357529,0.36000804936946607,0.4581599362825962,0.27716535433070866,0.6290791474122375,0.38224939509885736
cub_00004,0,0,0.1374812065116964,0.2219178082191781,0.19029115719328196,0.2205059596205303,0.21907568698635246,0.25320012488292226,0.17008340948869197,0.2079446283478784,0.08414794717039231,0.2041931460473956,-0.5747692802176357,0.020750686603600854,-0.6420218568969321,0.010217949363265717,-0.5661769452946411,0.019661636945587563,-0.5282888940541975,0.017259545431739503,0.7227262284762365,0.42603382123063804,0.7966337265156027,0.5081154192966637,0.5863921850293531,0.4073020059693205,0.7106367230914028,0.3839470417873397,0.6264722062076831,0.4031141868512111,0.5778483021971019,0.3727149627623561,0.16736878682695924,0.24512526155730852
cub_00011,0,2,0.9951757079854597,0.8919683257918553,-0.5368463154846436,0.03235430276220359,-0.48110830471957255,0.03587096774193548,-0.4606901108611793,0.044279098808470786,-0.4010853166073655,0.07845744680851063,-0.5565922538664778,0.02917799087226296,-0.5113970321003259,0.03129335594265454,-0.4776478802379744,0.039411673312962865,-0.42668005097279965,0.07014673281959252,0.7940720908790723,0.5006729475100942,0.830288583625758,0.5447967980295566,0.7519346617260093,0.4393724265227886,0.7415322307847111,0.4734600983775053,0.7366987605974609,0.4334700226244344,0.7405762960307888,0.4285211019516663,0.11588207111859476,0.27155021932509965
cub_00019,0,0,0.6860043147904333,0.30096583911324304,0.15040264216218951,0.28876902330957427,0.2753868474882571,0.401340594888982,0.18844985957678048,0.31202196509119434,0.30783350062546805,0.40622832570398115,-0.2333589928201287,0.1365953109072375,-0.13848708723808495,0.17560918462980318,-0.17953440518244526,0.14437222032158742,-0.04544500868867276,0.2409719671930469,0.7061697441561678,0.4083222230018946,0.7814832896930685,0.5431339381823773,0.5777950457778434,0.3130626254776245,0.667343961069888,0.3837562051847766,0.6683352713839094,0.3922268763304264,0.544380996041748,0.3222251206469284,0.33045066525576144,0.3179734279988452
cub_00021,0,0,0.8314843867624475,0.4140674505386186,-0.43643572524803553,0.0471870274779707,-0.4320359025078773,0.04964983798473921,-0.3590983204901525,0.06439132969420742,-0.37625263345030374,0.0784563865412215,-0.6658729523737822,0.010319657689403473,-0.6822550562991052,0.005359915844311977,-0.6071340828339109,0.010879419764279238,-0.5099999510443819,0.04155964245350868,0.7515594126073045,0.3930728118275838,0.7956513205312705,0.46807109940750496,0.5707900805386055,0.28599517950019027,0.7342683441202482,0.3896967179061072,0.6158630191798504,0.37812669929309406,0.5654120239717355,0.3095853248934246,0.053062930897594195,0.19642790005441105
cub_00038,0,0,0.8668410164133623,0.7882919005613472,-0.13765296962105414,0.051666317333892264,0.0073380139315071145,0.0795546232047765,-0.07884788707329993,0.07741035001073653,-0.09601391644980997,0.01051634768740032,-0.3668488153885671,0.03973475625550433,-0.2465307455442236,0.051170586078667576,-0.29942397163905365,0.06381850948796777,-0.2832713973009242,0.0009874105159219946,0.5206736941607368,0.38480645829020904,0.7860174327582689,0.5668670466078538,0.29989849225522813,0.3212772890192245,0.5107717639501806,0.34806555615260615,0.3135801242787573,0.2235230221471245,0.2798530026259685,0.2976830517153098,0.13842558915713848,0.22035821500456948
cub_00039,0,0,0.42548966308467506,0.41847480387306524,0.3900458953011688,0.21562689279224712,0.38402935842402536,0.147119341563786,0.33900217375730524,0.18532955350815025,0.09513297692855911,0.029501370975931755,-0.26377543264566655,0.07423861264250924,-0.27639778856044783,0.06067011943769158,-0.23820637277792447,0.0806008722338879,-0.18670803509298622,0.05587959587542964,0.6593915471505573,0.36931159173091355,0.7382827469398122,0.4216901607990366,0.3622993265694239,0.22856450342361995,0.5734183628100668,0.2994496600841696,0.42321860528656835,0.24249295256771664,0.3318137270272653,0.25541795665634676,0.2504691169468268,0.2056245325443001
cub_00041,0,0,-0.12386960681156038,0.08904256459740538,0.3314277034269269,0.22065442160321128,0.3962852400254158,0.25625938908362544,0.38101914274051335,0.25194934813798264,0.4216955069745308,0.30302056555269924,-0.46395472994248094,0.04511781047432863,-0.5632916549627914,0.028972293977612317,-0.3750284414851589,0.06272232684662063,-0.3775532674406912,0.0373066424021838,0.6555921233407029,0.33604047397150844,0.6798591294806898,0.3951063533991381,0.46395420281351835,0.21947552026945746,0.519420083951644,0.26904837179892505,0.5466680964375794,0.28136257346900084,0.38161926760180503,0.21305492401579515,0.19158951974337624,0.20060890530663295
cub_00045,0,0,0.21633461781016697,0.15331571083783474,0.4579582543480876,0.22729774353329665,0.4668220565662095,0.21946773605541378,0.4625249671368317,0.23965410747374924,0.39349322942950904,0.3039423757154801,-0.4701695441489856,0.024659212743145965,-0.48766654098878265,0.013175829168559746,-0.4491595714444784,0.022935779816513763,-0.4606076146705216,0.012838445399140773,0.7296774029053663,0.4725952014087607,0.7914842124698653,0.5318272019539002,0.5842901848847449,0.35909639361844753,0.6908167150396246,0.4216901607990366,0.6432448590945746,0.3884133397247141,0.5716445377117516,0.3658717326866074,0.2760458510762643,0.2504520647289734
cub_00046,0,0,0.9234758201637993,0.6426583728924538,0.1967581970737238,0.31047992164544563,0.07827067419825923,0.2836584585865046,0.2458087470260071,0.3188329609672756,0.4066255641201692,0.5259275984044555,0.07459434128580243,0.2517931765733175,-0.05295532064512981,0.23621804742839544,0.12821538645729197,0.24759122272642506,0.24607229931000046,0.3937581631951605,0.40414542902156614,0.2697709730482095,0.7301359842515398,0.4675343667739105,0.3877458609656112,0.3232606709306879,0.28199856383724786,0.22460186710598573,0.4012436483317011,0.3020164397636784,0.37384650888616927,0.3392562256423806,0.32173211361891735,0.3424905643789525
cub_00056,0,0,0.9596490143146235,0.7449139280125195,-0.24346704008441084,0.07268840192410475,-0.497660460539402,0.03919639620980687,-0.17328288823231844,0.11104960141718334,-0.49123998514854555,0.03697831423895254,-0.32716407125748975,0.043736023714181706,-0.5951402556457337,0.02215431627196333,-0.2557337580197937,0.07102833662415284,-0.5622354342631067,0.011524645779285572,0.5666299939855339,0.2688879054182209,0.7258355409799576,0.42918179876094853,0.37368791506886284,0.15494161207633153,0.4812927646876584,0.23667508780577978,0.5515650260180315,0.22901133539431412,0.3376130579452182,0.17216858414754005,0.056689961320605685,0.1762757525196857
cub_00060,0,0,0.8987375776439666,0.8260394868528796,0.5078520732200804,0.3216990451103062,0.7653281568223143,0.3649347116430903,0.41749671098430696,0.2648096798588354,0.497386853941533,0.308486608583414,0.46488230518055595,0.3346189652879372,0.6790692429034073,0.3970485869413894,0.38743593654192937,0.27704250445405953,0.4291155116701807,0.34289309842363225,0.487228381853908,0.30088151413015296,0.7074484269985903,0.4384003440120404,0.3350341958363231,0.2728357084562747,0.3890809058916347,0.24364853141653242,0.4967082654670011,0.2820918173770077,0.2857546567110407,0.2707615167659041,0.5165706134444515,0.34974614128756376
cub_00062,1,1,0.9901955017161348,0.9595782073813708,0.7488770867886928,0.4432619013375521,0.6661917537824014,0.27818112342376766,0.7600884314517179,0.4728113304469069,0.7462269243567806,0.3803785403050109,0.7387353632706732,0.44846997690531176,0.6421738873502014,0.27501429388221843,0.7513323794758959,0.4743260119003893,0.7485005275712779,0.3868937683836104,0.6535513841002004,0.32178609062170704,0.8435659170024231,0.5344036697247706,0.6237801969542616,0.37048803569014466,0.6252184513531176,0.2929201829543258,0.5828268494961213,0.33326757414348657,0.6179462762298954,0.3573676106313182,0.7159473953933198,0.4219432211821262
cub_00063,1,1,0.9509232131602938,0.9525245646463664,0.7373959946984554,0.343643301867845,0.7577283744292435,0.3595718737298469,0.7397446345460291,0.3271176353898036,0.5175232332249743,0.33256654617154124,0.6754599097877869,0.33942872397223706,0.7079852047255998,0.3571814985123073,0.6651115399244902,0.3190930003286231,0.4921364006479122,0.3138284085018144,0.7204060185808924,0.29026036644165865,0.8857305713863548,0.6232610805564542,0.5661437286789116,0.34744467335681534,0.7088675687392496,0.25241809672386895,0.5451258513290969,0.39760115806162544,0.5337967510629081,0.3521173724574858,0.6802719329948133,0.3938705533812196
cub_00066,1,1,0.940722349697894,0.9286949836632712,0.2710259931406056,0.37324666438590487,0.24946909085859514,0.33337762423598194,0.26478295155964604,0.36206311503223615,0.23228019608785141,0.3521173724574858,0.19654375106336033,0.36753883892068684,0.18158684621624135,0.3321385902031063,0.18980224727039516,0.3555315412670539,0.22429701521966583,0.35546196015510095,0.8216337080000076,0.47108407241808986,0.8394981341465785,0.5401734325838385,0.5755680120574717,0.3171571493536023,0.8288226398460168,0.42999643747773425,0.5592646158701078,0.2807959570435881,0.5782384182311899,0.27740675403225806,0.46356906461770847,0.40511896621532917
cub_00082,1,1,0.952910935260133,0.882915845764143,0.7559980017587521,0.44659074527893905,0.7712287491758169,0.4248189691892659,0.7226477973495855,0.43459614010007147,0.6506850950966847,0.47776967930029157,0.7026428806650667,0.4463822427212453,0.7012160453562943,0.43346903792586244,0.6721095333377303,0.4333666619054421,0.5780683298405469,0.4548650975889782,0.7614312085613177,0.45836360994041564,0.7546001621968154,0.4756267921476362,0.5855639618613545,0.3452989184526574,0.711512984654308,0.390659645232816,0.6611181858743964,0.3921312826146663,0.5403849403957343,0.32317431312406186,0.7014745874256357,0.4546685987524329
cub_00084,1,142,0.9394242651765824,0.4931924707983037,-0.6988103805918989,0.011949780668582665,-0.6471879955350766,0.02612608006544302,-0.6472893040630432,0.007783078081847854,-0.5370066953165625,0.005554728958984278,-0.775997332498038,0.0,-0.7460680729699026,0.0,-0.6906725940762569,0.0008477534533486261,-0.6059192612319654,0.0,0.8106443372548182,0.4986559139784946,0.7730788341711103,0.5297256097560976,0.713550908530269,0.43235605793006004,0.6911529764497002,0.42209310564727553,0.7429567156405602,0.45821346375143845,0.610014938677269,0.38150722267647863,-0.004541910692162313,0.217867017717757
cub_00086,1,1,0.9858767704509739,0.9808527437820765,0.8010668264655716,0.5119783034503541,0.7377789360308081,0.47022196176104314,0.7253868044112814,0.48545629487084596,0.5506712833075661,0.5772073123298328,0.7705965244912157,0.5052876321908047,0.7084928702539565,0.4643221946592733,0.7038608485317357,0.47976111479761113,0.5483481885729037,0.5698799845141309,0.8564892206766824,0.6555308092056422,0.8272145638095088,0.6517159081557073,0.6211462478790936,0.5854707538317172,0.8353733432894302,0.6309117503656753,0.6252188869144744,0.5791728327751382,0.6179784115223879,0.5737793992082589,0.7276999817738392,0.5814365997265408
cub_00089,1,1,0.9925047715385843,0.95633102641583,0.3336826937820168,0.24844488678775814,0.6222740033901151,0.45413708158237936,0.26596954758851027,0.23804823885016346,0.5929639357033291,0.5584166026133743,0.31066683117757854,0.23835379774171656,0.6126326693270518,0.44972551285755563,0.24768598126289287,0.22985477051289907,0.5973409450798136,0.5714617888699427,0.5240733833986568,0.2710576314122863,0.6353744959943988,0.41697260660830276,0.28550183702123455,0.1974368060477203,0.3717933698563511,0.24026696329254726,0.5068664099812646,0.3389908862765817,0.2921563671459876,0.20634259534717678,0.4794324828165191,0.37438941301441564
cub_00095,1,1,0.8999965959864646,0.9519548725928808,0.8253167365424393,0.5387564210687725,0.7955626566696078,0.5413562706397358,0.8197255628376134,0.5224152317378442,0.7676424403960254,0.6515966112740307,0.726880989569224,0.5431339381823773,0.6803729855943532,0.552924791086351,0.7220531620510598,0.5296090237024617,0.6807840320511732,0.6563189281921412,0.8367638744507626,0.5148313080232471,0.8758074474279103,0.5191885549920521,0.7767082470013119,0.5221471471471472,0.8334460541950967,0.5026954177897575,0.8047238918654473,0.566483813644441,0.7770671839510719,0.5068747677443329,0.7881901240393041,0.5746858065211716
cub_00107,1,1,0.9994264649037814,0.9630281690140845,0.731699878197712,0.38614545203398026,0.6044060515284871,0.3583756345177665,0.6605448701951666,0.2561807598422733,0.5473916600319564,0.3926093825125352,0.736442207001155,0.3941372603500973,0.6092297446821804,0.3622480146609652,0.6671363591659647,0.26696546935168236,0.5454844714941756,0.39079434764713955,0.5393245634835063,0.32370399683419077,0.803012878821128,0.40595446584938705,0.4688754123739713,0.3338815789473684,0.4614080261930331,0.218801238841319,0.4653299322807343,0.3516666666666667,0.400658310263488,0.2486912607008684,0.616024722041096,0.37687891318468825
cub_00111,1,1,0.9926231908112038,0.9588131953933242,0.7243796832981197,0.4463822427212453,0.7337147096256272,0.4170726540987079,0.6606136841276463,0.4027117696393626,0.5785501133443826,0.5396005771129166,0.6979074753049492,0.43459614010007147,0.7157384957106521,0.410896309314587,0.6291165008555081,0.39375,0.5506137681547645,0.5266169716135833,0.7762610031878652,0.5342863695436129,0.7882954812742494,0.5622324278041566,0.64788208200333,0.534938299644182,0.7429544465156638,0.4886515353805073,0.6659216932028095,0.518954150434522,0.6780121427691865,0.5263871113453286,0.7055056313457304,0.5130593169430738
