sample_id,consensus_insertion_auc,consensus_expert_roi,fw_consensus_insertion_auc,fw_consensus_expert_roi,uniform_consensus_insertion_auc,uniform_consensus_expert_roi,topk_consensus_insertion_auc,topk_consensus_expert_roi,topk_methods,weight_gradcam,weight_gradcam++,weight_integrated_gradients,weight_gradient_shap,weight_occlusion,weight_guided_backprop,weight_attention_rollout
85480902_272934052_17_left_subarticular_stenosis_l5_s1,0.5074392221868038,0.2753864526748657,0.5074392221868038,0.2753864526748657,0.5033780485391617,0.26844844222068787,0.522596526145935,0.2639641761779785,occlusion integrated_gradients gradient_shap,0.11107495172077371,0.1288037347291881,0.15191212094829232,0.15165103429924573,0.1672235163975295,0.1434072756731981,0.1459273662317727
85480902_902386811_11_left_neural_foraminal_narrowing_l5_s1,0.5248115219175815,0.27025106549263,0.5248115219175815,0.27025106549263,0.5275077454745769,0.26894864439964294,0.5282696865499019,0.28260523080825806,attention_rollout gradcam++ integrated_gradients,0.13635500024581032,0.14476235265672419,0.14433676136464998,0.1439973833518407,0.14035508862387047,0.14135898723139034,0.14883442652571405
85480902_3748857198_8_spinal_canal_stenosis_l3_l4,0.9460047885775565,0.2696496248245239,0.9460047885775565,0.2696496248245239,0.9439008936285973,0.2670499384403229,0.9188279554247857,0.2780205011367798,attention_rollout occlusion gradcam++,0.11140812240194863,0.14804992357531455,0.142724835420669,0.1455703946181439,0.1514745823827968,0.14624393128961752,0.15452821031150973
86250890_300671486_18_left_neural_foraminal_narrowing_l3_l4,0.6220799893140793,0.240860715508461,0.6220799893140793,0.240860715508461,0.6226841524243355,0.23580920696258545,0.6763007313013076,0.1554039567708969,gradcam occlusion gradient_shap,0.14791172786767087,0.1301692228463983,0.14327582161128252,0.14646010530937828,0.14705188494979826,0.1407812449187203,0.14434999249675132
86250890_1607180289_14_left_subarticular_stenosis_l2_l3,0.5618397913873195,0.2768034338951111,0.5618397913873195,0.2768034338951111,0.5620202116668225,0.2756898105144501,0.5715097703039647,0.21472254395484924,gradient_shap integrated_gradients guided_backprop,0.11782783318272225,0.1407710275629736,0.14956055587040468,0.1496607971626155,0.14477260845231668,0.14895760718468948,0.14844957058427785
87937369_234828727_5_left_neural_foraminal_narrowing_l5_s1,0.44331359416246413,0.16942869126796722,0.44331359416246413,0.16942869126796722,0.44170493781566617,0.16174453496932983,0.49219035655260085,0.2355244904756546,integrated_gradients gradient_shap guided_backprop,0.13283663167687806,0.13202635386138556,0.15187443723287136,0.15152450660241829,0.139829761873612,0.14934977593006474,0.14255853282276992
87937369_2405188639_2_left_subarticular_stenosis_l4_l5,0.466943970322609,0.2581326365470886,0.466943970322609,0.2581326365470886,0.4577192753553391,0.2612887918949127,0.48071960210800163,0.1711311638355255,occlusion gradcam integrated_gradients,0.1556809204254276,0.13149162736097977,0.1424972406431831,0.14112785751778675,0.15569715402562825,0.1405498983400999,0.13295530168689454
87937369_4096023265_9_spinal_canal_stenosis_l3_l4,0.947247788310051,0.25362318754196167,0.947247788310051,0.25362318754196167,0.9277984499931335,0.2328735589981079,0.956071636080742,0.28209418058395386,attention_rollout gradient_shap occlusion,0.12601404433391503,0.09550218377471818,0.1551799744993963,0.15700191837284921,0.15691900063797531,0.15126709911165626,0.15811577926948966
89637298_666691702_12_left_neural_foraminal_narrowing_l3_l4,0.48414342850446695,0.28148147463798523,0.48414342850446695,0.28148147463798523,0.48375693708658213,0.2815835475921631,0.5061334267258644,0.1911601424217224,gradcam occlusion gradcam++,0.15518119288999907,0.14758257045154258,0.13430905019925538,0.13425322863951153,0.15278864931515795,0.13408436244869082,0.14180094605584267
89637298_2188742243_48_right_subarticular_stenosis_l4_l5,0.6790927767753601,0.2727632224559784,0.6790927767753601,0.2727632224559784,0.6863573715090752,0.2725618779659271,0.5947919234633445,0.21435579657554626,gradient_shap integrated_gradients guided_backprop,0.11940459356318164,0.1350651620832952,0.1571941745817923,0.15840180154310976,0.1423289024974504,0.14842934145301295,0.13917602427815773
90711686_750049445_2_left_neural_foraminal_narrowing_l3_l4,0.6648065939545632,0.28148147463798523,0.6648065939545632,0.28148147463798523,0.6628215372562408,0.2811753451824188,0.6466361820697785,0.28260523080825806,attention_rollout occlusion guided_backprop,0.13380025622694505,0.13613163414670773,0.14386950234055032,0.14265368314497942,0.14638007511386394,0.1463694221409652,0.1507954268859884
90711686_1614973506_8_left_subarticular_stenosis_l2_l3,0.9637916445732118,0.2372346967458725,0.9637916445732118,0.2372346967458725,0.9618370532989502,0.23467117547988892,0.9667163282632828,0.26734936237335205,attention_rollout gradcam occlusion,0.1497346553208035,0.13769889684797948,0.13175340595606447,0.1358352834715732,0.14924723484821056,0.1429397186530702,0.1527908049022987
90711686_1968835546_7_spinal_canal_stenosis_l3_l4,0.7998165175318718,0.2193254977464676,0.7998165175318718,0.2193254977464676,0.7919873550534248,0.21969524025917053,0.8775586575269699,0.11667129397392273,gradient_shap integrated_gradients occlusion,0.14178086609483706,0.13761605989934486,0.1484381381185058,0.1515990164008994,0.14503552028450165,0.1362076118806659,0.13932278732124528
